,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
447469408_486069220444423_5188209603816264877_n.jpg,0.6575120022906024,-0.7923700839834923,0.019512388906298625,-0.024187790144719907,0.021389102132558475,-0.37166768293883373,-0.016238303131925983,-0.08906054882581088,0.06640783356720119,0.16866060393905907
447469408_486069220444423_5188209603816264877_n.jpg,0.6575120022906024,-0.7923700839834923,0.019512388906298625,-0.024187790144719907,0.021389102132558475,-0.37166768293883373,-0.016238303131925983,-0.08906054882581088,0.06640783356720119,0.16866060393905907
447469408_486069220444423_5188209603816264877_n.jpg,0.6575120022906024,-0.7923700839834923,0.019512388906298625,-0.024187790144719907,0.021389102132558475,-0.37166768293883373,-0.016238303131925983,-0.08906054882581088,0.06640783356720119,0.16866060393905907
447469408_486069220444423_5188209603816264877_n.jpg,0.6575120022906024,-0.7923700839834923,0.019512388906298625,-0.024187790144719907,0.021389102132558475,-0.37166768293883373,-0.016238303131925983,-0.08906054882581088,0.06640783356720119,0.16866060393905907
447600379_743932257707572_626698253282052354_n.jpg,-0.33733297545770813,-0.7353825805463609,0.23211532655400188,-0.19622060450004702,-0.23726277008983512,-0.044494723673790704,-0.016649427756086622,0.003037789533243738,0.08270437751687926,0.18099080586497335
447600379_743932257707572_626698253282052354_n.jpg,-0.33733297545770813,-0.7353825805463609,0.23211532655400188,-0.19622060450004702,-0.23726277008983512,-0.044494723673790704,-0.016649427756086622,0.003037789533243738,0.08270437751687926,0.18099080586497335
447600379_743932257707572_626698253282052354_n.jpg,-0.33733297545770813,-0.7353825805463609,0.23211532655400188,-0.19622060450004702,-0.23726277008983512,-0.044494723673790704,-0.016649427756086622,0.003037789533243738,0.08270437751687926,0.18099080586497335
447600379_743932257707572_626698253282052354_n.jpg,-0.33792490590742585,-0.7353089516610931,0.23218208039269933,-0.1963151175800245,-0.2373178528362902,-0.04454332151765764,-0.016606079347751317,0.0030662941992513387,0.0826206279946763,0.18086942774286333
447600379_743932257707572_626698253282052354_n.jpg,-0.33733297545770813,-0.7353825805463609,0.23211532655400188,-0.19622060450004702,-0.23726277008983512,-0.044494723673790704,-0.016649427756086622,0.003037789533243738,0.08270437751687926,0.18099080586497335
447826081_420941620838172_9104752989154609764_n.jpg,-0.46705912938143257,-0.6759169188155668,0.06584724412093551,-0.005961467326283931,-0.12283440925896993,0.027503540765062215,-0.02261409079862003,0.06300323719175108,-0.0879149765060447,-0.1214005978974238
447637866_472128788615368_5871446674025357213_n.jpg,-0.423311735181979,-0.7180400853311142,0.2190965827652249,-0.005674712750007297,-0.19837873325948335,0.00749466434296914,-0.02321722460105886,0.07576569902313754,-0.05899827826442474,0.03429146337026043
447869978_1026761825829899_3012589638110608698_n.jpg,-0.5096598657758818,0.6182278587802077,-0.31487479445176414,0.03099354407894298,-0.21347093834382705,0.04958589065959208,-0.07731936285778644,0.05241902446558398,-0.10730886494214958,0.036969650706874385
447674022_769327355312805_5706256901021035551_n.jpg,-0.3572064976305957,0.2983289847145144,0.36815242219245886,-0.15256773796111314,-0.07616474237738503,0.008625848105445434,-0.06191002087588495,0.00893327937998441,-0.058159430176349745,-0.06585202858394544
447917215_1390795211620216_7859036618501120198_n.jpg,-0.5644677402105459,0.5121879899119478,-0.4776392080529894,-0.08019601761072094,-0.17625988885605334,0.09102101101005798,-0.11373434438840077,0.02532551544412556,-0.06425350147105743,0.0281302338585174
447613235_962317265364515_1639095122740888541_n.jpg,-0.3216839988628681,0.1834859304293583,0.7476689411255619,0.12994484228802608,0.04237293519219964,0.10229329348131996,-0.1502753407020323,0.11518532159518388,-0.04962958453423256,-0.10711835929771814
447877962_1149358763012601_6886019381693813204_n.jpg,-0.29882399986293967,0.12131830725754068,-0.18637696818955526,-0.3268295498249553,-0.09885644587635518,0.016942454472915678,-0.15257722258653633,0.15164811900778097,0.059796180006725236,-0.04636981207319705
447678082_1178285410017254_8069793776482891786_n.jpg,-0.5969890540479618,0.10744765446354401,0.1469987915816491,0.5726195067827836,-0.1272785058551697,0.07744207229819276,-0.08068718170880261,0.01920361750105647,-0.12340607974858382,-0.01498101368061195
447693736_1169105407454295_4031064256890878091_n.jpg,-0.18929003377921108,0.12080037333018175,0.8923880249854845,-0.467664238727616,-0.07251904032305963,-0.007282237959803342,-0.13002000121110002,0.12463560146264306,-0.15626479755841313,0.08104816091529811
447812244_830181195644020_6495836698832573382_n.jpg,-0.4210460211915395,-0.021104219980078213,-0.33250403923130306,-0.7586385303828441,-0.20877928100318727,0.03912681167759461,-0.04841934491752085,0.010086496884253528,-0.04865234448330397,-0.0841052183726596
434569119_1106797577043885_6325495216043385294_n.jpg,-0.0072232784260529235,0.5358631199169855,-0.45204634139976124,0.10537665306528815,-0.11284491257102156,0.16052335716299224,-0.04139015512186603,-0.05193109400589065,-0.09042203294480326,0.004606541612680656
442463367_941223651127109_3524963207010418270_n.webp,-0.4385247870198533,-0.4066390434476278,-0.08434272023495203,0.28794606565087555,-0.481722032208408,-0.047852312227302234,0.0016191627317379367,0.06890830816414069,-0.18772853482609145,0.2206405654560066
442463367_941223651127109_3524963207010418270_n.webp,-0.4385247870198533,-0.4066390434476278,-0.08434272023495203,0.28794606565087555,-0.481722032208408,-0.047852312227302234,0.0016191627317379367,0.06890830816414069,-0.18772853482609145,0.2206405654560066
436307978_2317752461905714_5794138977406830981_n.webp,-0.39472802933094675,-0.39429378437711465,-0.12632934768844734,0.16982247033582207,-0.520552171805619,-0.03162009507435561,-0.19426424622867683,-0.0430774572084927,-0.02238198855436435,0.1504257304733675
436307978_2317752461905714_5794138977406830981_n.webp,-0.39472802933094675,-0.39429378437711465,-0.12632934768844734,0.16982247033582207,-0.520552171805619,-0.03162009507435561,-0.19426424622867683,-0.0430774572084927,-0.02238198855436435,0.1504257304733675
447916793_520599410303296_3494590814192221054_n.jpg,0.5505347610139973,0.408740097957694,-0.18582569188583578,0.5765719320414954,-0.29201384959946697,-0.17740114070233687,0.18848026583861627,-0.1909456531061807,-0.08891442784964776,-0.1737737790043636
447917827_3406755922958421_3695745866695640131_n.jpg,0.9185545290134235,-0.14798072647084934,-0.24598176350610776,-0.09001837243361546,-0.5088595590499801,-0.23554811611569007,0.4490522220147611,-0.6835059528704235,0.13791990201415805,-0.005908192370802139
447940120_344989981695095_5137864411195915723_n.webp,-0.2819085025793007,-0.008217423292467402,0.06513865039953697,0.29309769564471116,0.10354979629216844,-0.001957219167635063,-0.12143083162318327,0.10184892248893053,-0.058438963297500826,0.10627552896403925
447242950_18009795470422286_1287236116427855635_n.jpg,-0.5660153775670095,-0.21293230838483462,0.06396585917309741,-0.11350037449847673,0.15093545826449117,0.06019896776519905,-0.011388269834759351,0.005617311600074185,0.27716807018287176,-0.167205942765209
445227008_1951169905354393_5881264950990217940_n.webp,0.060477917647353295,0.15207322335113022,-0.5966191040328447,0.2538458779828785,-0.257796939619272,-0.010746009324917555,-0.10763301060450055,-0.011062027132739467,-0.06368801887727986,0.001526801548887237
445227008_1951169905354393_5881264950990217940_n.webp,0.060477917647353295,0.15207322335113022,-0.5966191040328447,0.2538458779828785,-0.257796939619272,-0.010746009324917555,-0.10763301060450055,-0.011062027132739467,-0.06368801887727986,0.001526801548887237
445227008_1951169905354393_5881264950990217940_n.webp,0.05489612550960852,0.152683776880511,-0.5959935571288395,0.25299959535191435,-0.25830327572581424,-0.01147348557625909,-0.1076551016812612,-0.010905736232185187,-0.063710686413884,0.0013607733991162002
447685966_1012251457127230_924922567709790141_n.webp,-0.5080247861239585,-0.5302086068288909,-0.2629025484276541,0.10914589382073211,-0.20925619562075595,0.00431115799881919,0.30234867192497394,0.18958309143344337,0.0795018682113097,0.09799249101466204
447685966_1012251457127230_924922567709790141_n.webp,-0.5135155997723464,-0.5296197405999975,-0.2622539294745527,0.1083342744315788,-0.2097806462433478,0.004249329697656805,0.30212492150326853,0.1896138926142471,0.08007801776212269,0.09871389702183533
447685966_1012251457127230_924922567709790141_n.webp,-0.5119010202483573,-0.5297781611683458,-0.262429446485478,0.10857667921682482,-0.20965104878175275,0.004715738116868011,0.30219834667765005,0.18960910837614545,0.08003846035007237,0.09865709721820284
447306493_1170600070622428_1267832792315780024_n.jpg,-0.42837240612456456,0.1523889564040823,0.3142857284051416,0.17939797644168448,0.3406529316534913,0.04164937189774282,-0.32982956198520236,0.03075645508698573,0.11906795497450659,-0.27584711361619096
447933531_432750362881787_9125384997691205913_n.webp,-0.3321108826223974,-0.10300762112491774,-0.631945544860621,-0.47545861501764586,-0.0011366678174976363,0.056942874120750143,0.02867444423636802,0.02636163301356077,-0.07686050157336193,-0.09375170173212491
438108786_18111579034372424_829486813548795507_n.jpg,0.8255319411449495,0.026711461881153843,-0.045942475124714,0.8573992982194383,0.04318012147646492,-0.014970273228974394,-0.23426656121482195,-0.13570017529515255,-0.033136045967926436,0.2315533419483808
447229744_993774061740179_8309143109288201661_n.jpg,-0.1464475232411652,0.5906267882742617,0.7836480659217895,-0.15851245049670518,-0.05645554946362751,-0.0008576705571730819,0.02566688052272074,-0.04116473962793913,-0.06180782203674928,0.008008996012007639
447229744_993774061740179_8309143109288201661_n.jpg,-0.1464475232411652,0.5906267882742617,0.7836480659217895,-0.15851245049670518,-0.05645554946362751,-0.0008576705571730819,0.02566688052272074,-0.04116473962793913,-0.06180782203674928,0.008008996012007639
447067594_430236316481617_1304910711246962796_n.jpg,-0.17202664802904896,0.8687613050218066,0.05671498393672636,-0.01818120426526096,-0.0912071686573164,-0.09259418439493586,-0.10423378316074257,-0.04195742865321686,-0.02719657549232242,-0.036368841489724975
447067594_430236316481617_1304910711246962796_n.jpg,-0.17202664802904896,0.8687613050218066,0.05671498393672636,-0.01818120426526096,-0.0912071686573164,-0.09259418439493586,-0.10423378316074257,-0.04195742865321686,-0.02719657549232242,-0.036368841489724975
447174757_796513615922342_4639507068913616878_n.jpg,-0.17720743632625904,-0.5216477556925164,0.16673207592011147,-0.9575339581723284,-0.2483308362063292,-0.03341477460336037,-0.0781276550848945,0.002302317177068157,-0.07645799125080859,0.20420285372817118
447174757_796513615922342_4639507068913616878_n.jpg,-0.1757096062589653,-0.5219403256554798,0.1665297869228033,-0.95726557837657,-0.24802936271214507,-0.03525940317590678,-0.07853024227466705,0.0020712191050098363,-0.07639088894275968,0.20489039505159695
447197012_813449234184461_7132412545008586549_n.jpg,-0.41339014050685435,-0.07233482831374265,-0.4030057850684783,-0.7518397229950305,-0.04908101797974028,0.025001233576458858,0.027732576257473482,0.07020935409930039,0.024414432061175464,-0.05581717389792226
447197012_813449234184461_7132412545008586549_n.jpg,-0.413041613164878,-0.07238095942847679,-0.40304548555873154,-0.7517828681140104,-0.04903694851158255,0.02492616142949867,0.027707209811518942,0.07018660823242437,0.024420167232529315,-0.055744085808495374
447297093_833179998175047_207328966466854324_n.jpg,0.07767574144702513,0.6486503407918977,0.3499694077339612,0.27974126867717913,0.4022177063292014,0.052548721885258186,0.019102267484431296,0.36276229165950424,-0.07077685416965436,0.12588847292672917
447297093_833179998175047_207328966466854324_n.jpg,0.07332583750472411,0.6490744301145086,0.3504026126607887,0.2790678144543809,0.4018767831569606,0.050658907115211406,0.019020501454212038,0.3628764533616468,-0.07106353583051984,0.1252730235753761
447246500_752696356767338_1300568005027767656_n.jpg,-0.32793296042876074,-0.3354486813183222,0.6105451278713913,-0.4145454359415747,0.08102062413517871,0.03700141632976045,-0.08540052354864489,0.027224420243821202,0.025694972782344498,0.11608871142491385
447246500_752696356767338_1300568005027767656_n.jpg,-0.32793296042876074,-0.3354486813183222,0.6105451278713913,-0.4145454359415747,0.08102062413517871,0.03700141632976045,-0.08540052354864489,0.027224420243821202,0.025694972782344498,0.11608871142491385
447143933_8359154497432905_5832389857734019331_n.jpg,-0.516374790152654,0.7281305956209301,-0.34307253137694205,-0.11517020358947862,-0.1918280898451105,0.040568878106138795,0.16736118400502284,0.18305524093681697,-0.23976704816875222,0.11526277812746516
447143933_8359154497432905_5832389857734019331_n.jpg,-0.5165276164530334,0.7281552727618582,-0.3430505863634874,-0.11519458807596848,-0.19185515358209565,0.040736598485435545,0.16737386940530022,0.18306379048683954,-0.23972835698030087,0.11527900715192518
407375642_1037554817519063_2483534040121136778_n.webp,-0.2507595072368487,0.17337653141235487,0.1284932849241712,-0.040943316697088186,-0.056491306692702505,0.053313942053831984,0.04036028267581925,0.05228883574811941,-0.05432709520814943,0.011537041444767233
447612942_1136708844620930_61716623720128602_n.jpg,-0.6782413172861043,-0.019902291647253195,-0.2578775994778556,-0.2460799524505926,0.6480626978930527,0.12476646633838462,0.10527442441764472,-0.24371590848867214,0.006913408611813162,-0.006093874985203567
426029941_954444542872410_5672394454061382487_n.jpg,-0.4582071756422611,-0.07003150904552614,0.3725575034671019,-0.4335423720993943,-0.1817129181938304,0.08484401329734309,-0.07637383777477208,0.05202570526366502,-0.025398846398334608,-0.06261950172621339
426029941_954444542872410_5672394454061382487_n.jpg,-0.4582071756422611,-0.07003150904552614,0.3725575034671019,-0.4335423720993943,-0.1817129181938304,0.08484401329734309,-0.07637383777477208,0.05202570526366502,-0.025398846398334608,-0.06261950172621339
426029941_954444542872410_5672394454061382487_n.jpg,-0.4582071756422611,-0.07003150904552614,0.3725575034671019,-0.4335423720993943,-0.1817129181938304,0.08484401329734309,-0.07637383777477208,0.05202570526366502,-0.025398846398334608,-0.06261950172621339
426029941_954444542872410_5672394454061382487_n.jpg,-0.4582071756422611,-0.07003150904552614,0.3725575034671019,-0.4335423720993943,-0.1817129181938304,0.08484401329734309,-0.07637383777477208,0.05202570526366502,-0.025398846398334608,-0.06261950172621339
426029941_954444542872410_5672394454061382487_n.jpg,-0.4582071756422611,-0.07003150904552614,0.3725575034671019,-0.4335423720993943,-0.1817129181938304,0.08484401329734309,-0.07637383777477208,0.05202570526366502,-0.025398846398334608,-0.06261950172621339
426029941_954444542872410_5672394454061382487_n.jpg,-0.4582071756422611,-0.07003150904552614,0.3725575034671019,-0.4335423720993943,-0.1817129181938304,0.08484401329734309,-0.07637383777477208,0.05202570526366502,-0.025398846398334608,-0.06261950172621339
447626962_818957329843559_5563873777847809868_n.jpg,-0.47876616965256535,0.662410398470403,-0.03446239578338126,0.5399991107778719,-0.08050100744194928,0.07820497075875808,0.043704728090131796,0.03831286422913451,-0.13133649879288897,0.09191903808598219
447626962_818957329843559_5563873777847809868_n.jpg,-0.47876616965256535,0.662410398470403,-0.03446239578338126,0.5399991107778719,-0.08050100744194928,0.07820497075875808,0.043704728090131796,0.03831286422913451,-0.13133649879288897,0.09191903808598219
447045923_1500121357267396_3601910458850591128_n.jpg,0.08310587931921519,0.6698522710571737,0.21552221170488586,-0.061481584746302706,-0.06909966585438167,-0.030179953409992192,-0.08253679359792092,-0.09234364260875563,-0.036527167919749574,0.000223670605063367
447045923_1500121357267396_3601910458850591128_n.jpg,0.08310587931921519,0.6698522710571737,0.21552221170488586,-0.061481584746302706,-0.06909966585438167,-0.030179953409992192,-0.08253679359792092,-0.09234364260875563,-0.036527167919749574,0.000223670605063367
447045923_1500121357267396_3601910458850591128_n.jpg,0.08310587931921519,0.6698522710571737,0.21552221170488586,-0.061481584746302706,-0.06909966585438167,-0.030179953409992192,-0.08253679359792092,-0.09234364260875563,-0.036527167919749574,0.000223670605063367
447045923_1500121357267396_3601910458850591128_n.jpg,0.07950630462226856,0.6700667861917932,0.21584740857203713,-0.061974988208209646,-0.06914366641223542,-0.0342921158590911,-0.08295249246368938,-0.09237383210503099,-0.037065376842103585,0.0002552170495523327
447067591_1018101803014462_9016683915104480161_n.jpg,-0.07576360368784499,-0.31122864195183253,0.9245931126002943,0.815800985843955,-0.16157244376781502,0.03102960052936973,0.014165600864988793,0.001641035145532311,0.11095242799858845,0.00505751394998133
