,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12
447626962_818957329843559_5563873777847809868_n.jpg,-0.31146520901118396,0.6402802990627128,-0.5912189962465344,-0.4277821500036887,-0.23252361762419094,-0.26896098870941004,0.4334197080694201,0.180484667756691,-0.09566070474146367,0.007418507694394858,0.10895320948624777,0.17535562867332294
447070490_865303798760315_3351564072050547683_n.jpg,1.8529467461035773,0.3623033839684001,-0.15327422216131864,-0.5465050792241883,-0.08248629342011538,0.0025018557891789803,-0.4409204969256703,0.10678790446335062,0.12112755707897845,-0.056874412116601325,-0.06838416058796058,0.1566581592533516
365026749_1489029108567511_3763980361563135163_n.jpg,-0.6817594450036694,-0.3759357311450386,0.5872907919891439,0.0414978097875753,-0.13189869748005634,0.32026470657446,-0.04524432689817172,0.0935435663072041,0.25294121361816513,-0.21768938999360088,0.14661855505602656,-0.0061534033060935515
314947121_425256829627544_5190932402533266873_n.jpg,0.7187523693089242,0.1567597401004133,0.16800385263754847,0.5338620245094644,-0.1673829973924148,-0.5260572525386594,0.5857568127402671,0.2888680908861384,-0.08550635791073877,-0.13602091819734066,-0.09654527065075363,0.1701749242120972
447070490_865303798760315_3351564072050547683_n.jpg,1.8515595328279097,0.3617353989535033,-0.15361209049448116,-0.5454975807437128,-0.08209646834244272,0.0017614553036015008,-0.4393011400334667,0.10715299429746902,0.12059180896250352,-0.057454120779115485,-0.06939633635783563,0.1567124773862612
441371360_958514732446037_288895706177057030_n.jpg,-0.2393800525250637,-0.34585192104990836,0.33656879409101187,0.19237715953775947,-0.4635611278430414,0.05966580053031078,-0.12763785589785204,-0.2863402288340246,-0.128662185344307,0.13375512169890677,0.05268893538765114,-0.045681542391371066
97878356_1749513105188365_6194767530923284689_n.jpg,-0.7627841972708185,-0.08676219521275257,0.10859802088485891,-0.35317210641856567,0.21787138201181128,-0.2190048326397655,0.10208221532819159,-0.20837335736288554,-0.17864309073928783,-0.14882670447323168,-0.010659114199851412,-0.0949491793939558
445174352_788059400096434_3286347072753641572_n.jpg,0.3926852769711033,0.039950673718738755,0.33050906539792735,0.48933055339093706,-0.09887255718610681,0.12413381022295879,-0.014971243081866497,-0.46211334818617356,0.4074322182108993,0.36653450402756144,0.24090216202358752,-0.06094880536955216
446268794_1009887787373166_8174779598207038832_n.jpg,-0.8403926764646843,0.015061544297593444,-0.14213748350047659,-0.2079043608735077,0.28371786227719414,-0.2386681985186085,-0.26831829815486924,0.23093395411369935,-0.17223043399928936,0.2570869301944953,0.09945421707255474,0.07652075073539429
446110366_2632584196903713_2194227460428660251_n.jpg,-0.5655403205912927,-0.0581836079436679,-0.18178337990869414,0.2910076228645891,-0.33828426741823947,0.48335241576573307,-0.01044303075187968,0.811760758390504,0.304867512337544,-0.05188602021978555,0.0022561622233297856,-0.05153858309106231
446103757_1101287260981345_1378276810549764966_n.jpg,-0.37380057559666935,0.7866826347347284,-0.15730796764859123,0.36373097832401297,0.15658690534065917,-0.2510400615912872,-0.05731555876544495,-0.18882417106613889,-0.04386304418858592,-0.13341398626429968,-0.08481164502017055,0.0595367049457632
446244611_988337459404398_4898488780824178328_n.jpg,-0.7567759608215111,0.301583477764332,-0.27801741169682936,-0.07563273494706481,0.4954189993788412,-0.02081823014907697,-0.11927118552413694,0.22842384995719905,-0.378774145961134,0.29820365113019487,0.3603912651280307,0.12153663218535768
446575910_416604381288522_2514438298843532599_n.jpg,-0.6820506463706381,0.3022836584794528,0.8199781325191408,-0.7245346307333197,0.04082103905618155,-0.058419052354540264,0.300485473707336,-0.018007206717233666,-0.05286128767210535,-0.05102266349955699,-0.1819281584954264,-0.0354934880672367
446544186_786019676845399_1631621255533266163_n.webp,0.10684435587157523,-0.31307416942280797,-0.6629571356577533,0.48248302921791164,-0.4443521054456571,-0.6063140618736649,0.014323562696860786,0.23530670514917343,0.08700990223575984,0.0876393299345301,-0.2232855730667925,0.0813219875518578
446459385_419319730989053_7253905105495954226_n.webp,-0.43894171283245587,-0.3915661694956964,-0.02398700395605556,0.10880847240583483,-0.8827100806574344,0.31325733539747347,0.08674096924890035,-0.18133865431613005,-0.05181400165287523,0.13912057717403664,-0.3580319546120746,0.12835205452089163
446468843_1032727738283505_2095125269654987462_n.webp,0.3795855794295261,-0.6210373391235838,-0.6227290428981468,0.18317143134151254,0.5489593350226711,0.05083151381340853,0.20427077990410988,-0.20688000691447192,0.22106501284989408,-0.04735176890408461,0.12137600022242873,-0.00843351576952194
446197321_1125215481856018_9169571810893055901_n.webp,0.4036338613198894,-0.6126444619828619,-0.7992176737926459,0.17767385087570112,0.5494729016091543,-0.008654674989811215,0.011868852368538432,0.034683585532718414,0.252892573228319,0.3023262703811366,-0.012901452898434045,-0.1603306441273149
447609400_18090237871448496_2372540461197557815_n.jpg,-0.18790333392740136,-0.648725086705299,-0.42476810069559584,-0.19299916347508658,-0.23641617536422946,0.049735940713002906,-0.11042791912626182,-0.2311589467271038,0.039622009629739934,0.15882947861867697,0.1019218235496575,-0.010259091308687778
447190632_944360777470836_4515960369841099631_n.webp,-0.16271033914805422,0.37978349388559274,0.18039023086460815,0.6246076013939922,-0.027560054673824053,0.008561555381776834,-0.06283745828245772,0.10002607355589369,0.16690676557172476,-0.23744894882895204,0.14709937633418382,-0.13227807771340366
447436265_829495679074966_9033776086169617262_n.webp,-0.6789780845457398,-0.38724745356291684,-0.3304943823600685,-0.3259577512255049,-0.08468148910340319,0.13071329446431795,-0.16154429527464748,-0.0317405955904383,0.1291058919784545,-0.3019381320660487,0.18615089250280442,-0.0758876166221514
447175135_1104637323932376_6347982376069370019_n.jpg,-0.1271940134725208,0.06081164958826396,0.4770712798115317,0.6707539988289302,-0.6513086556760526,0.08768050303034132,0.08876240595208654,-0.20917123261556814,0.021958393817135727,0.22080835254726658,-0.010934405608644542,0.12344503811049241
447443240_1026792242402285_3350360146469674515_n.heic,-0.19079696877015134,-0.4126086734914902,0.3820536938000087,0.4064522277276573,-0.17467711297113003,0.4099888141694918,-0.0387841841910295,0.03248081179393235,-0.23381066060804287,0.21159924356592869,-0.1259809625998174,-0.027519347359787675
447623371_458335880212128_4839930424633082816_n.heic,0.22678705481571332,-0.7302599560007998,0.6587296000468705,0.049174259063018,0.20588905884831488,-0.16145912119991807,-0.10859732551820833,0.046359222722959406,-0.10453509579537092,-0.0015251724075895968,-0.04852613919534504,0.06276677160438857
447651201_1519488368963674_6600345351292722713_n.heic,0.25780989393173126,0.3150681969354513,0.571961241610495,0.7213687149361369,-0.5784227861303928,-0.24124206837722062,-0.17009849560252535,-0.35086842436374815,0.04179295697947092,0.19600773574823044,0.1171540113059825,-0.1135010471764687
447737036_1118940406066554_951898626726747109_n.heic,-0.09491183329557278,-0.8400494033026558,0.18601388504751476,0.12190542409551493,-0.0796966877835395,-0.35514171184522336,-0.16987322286725062,0.021675045264072802,-0.04461650671321159,0.08232634966030869,-0.0699941565484886,-0.05486888663555436
447356682_1396124344359534_7011633178778156313_n.webp,-0.4724163879261076,-0.1924990713754817,-0.3055617720418593,0.10567156220010011,-0.1378226404149136,-0.27033320712025555,-0.08411451376906368,-0.025448512586880207,-0.030559940013252757,-0.05646994057499652,0.1891690334754878,-0.26163803170995475
447320658_1363384017665735_8590249106323765652_n.webp,-0.8385915807789185,-0.349097837813975,-0.04590823247462254,-0.3878249197092918,-0.006771767120903823,-0.11170121285101467,-0.1666185688981129,-0.09879288930047819,-0.0038341049036409755,-0.053686943945460606,-0.029151609399187543,0.14146541329298365
447320924_395814143456223_2086046449405313316_n.jpg,0.17932405320840583,0.517149261951226,-0.06440630623073172,0.6708091166220636,-0.056289522700337796,0.11915261332285658,-0.23002923611311976,0.3049933181879988,0.042988658478466946,-0.22368603211610727,0.035388595902647424,-0.13992203131434539
343981163_3415550201994836_8679163189907723528_n.jpg,0.05489249012890352,0.9216260121322513,0.0565898469598461,0.4201199875455322,0.08907200657973562,-0.19661118818606732,0.03270239174770679,-0.000998566925222742,0.009641332438672242,-0.10414938765681567,-0.19787327394828105,0.018344229022289063
342066240_608072964698819_1206165857943234599_n.jpg,0.42678410384999044,0.5742502607831939,0.7556739783349643,-0.5068325657388653,0.19077157779139658,0.0045596680014808036,-0.5428100531394193,-0.23262412809375832,-0.04133157871536604,-0.1483801563982364,0.04170938505634652,0.11528250815192559
445029277_863678282468087_7691020147927318786_n.jpg,0.569447890703543,0.1236876296077566,-0.6971351096143581,0.07739956577342261,-0.19143744317588932,0.028200590118223165,0.3020294821321895,-0.02957845284102379,-0.14714552098287476,-0.10760555262221973,0.15384471352039095,0.03016194633883729
445551342_867062178796364_5231813704446180474_n.jpg,0.6768224949924724,0.41213589652483407,-0.07508564864718627,0.5952052769027741,-0.14322834632022863,0.2929540653617438,-0.3725473239238244,-0.06298706646147541,-0.2426859055623592,-0.023055940238420683,0.18171274318346978,0.0712079549219143
447071399_998282888430538_2631263834465698223_n.webp,0.3434276012769256,0.19073601879736962,0.36626737299906187,0.010221544607312512,-0.45273355298116763,-0.10530241376214665,0.48365690248913695,-0.1109166188836305,-0.2633345559573395,-0.09577516020385007,-0.009487917107250242,-0.03750375099223052
447229146_997178268629977_3238443546711764805_n.webp,-0.1460283586536105,-0.19414699443479524,0.3816890238778075,0.3026995465947429,0.3553189140357366,0.19990350485138444,-0.18760595128637378,-0.03111302841057977,-0.018828522416728555,-0.3674856775325631,0.027058098919368934,0.007630355137844837
446560898_450743184214710_6426560281562511536_n.webp,0.368725733964332,-0.4162348648508033,0.30640798431014504,0.42398534854883474,0.011842693273436128,-0.23374276052665524,-0.29524103575428584,0.06779915166548353,-0.12245145211473152,-0.058781857955220895,-0.054836719897802665,0.06057948611694296
446788963_1610971526408870_2231885080762404106_n.webp,-0.4152558083553155,0.10877141036867698,0.09850557969052387,0.23209679746942122,-0.39642821284846863,-0.14273154718302697,-0.21017679645177073,0.0415392226804302,0.13438912826367577,-0.1806635192150283,0.08667438627513004,-0.11174648327629944
236098169_518882612704181_3033541886634352833_n.jpg,-0.4814003544974361,0.2821505190951866,-0.32466873577067595,0.13498484196955718,0.09641806078621595,-0.24862840323761487,-0.06693369476365586,-0.031226104810079577,0.029670541580754273,-0.05022977606786906,-0.10955576563642917,0.06010447268232038
365026749_1489029108567511_3763980361563135163_n.jpg,-0.6805298451027613,-0.37554620792690235,0.5876866389944075,0.04059017243984925,-0.1321287479533975,0.3207628792581591,-0.0467054226775964,0.09338002212644599,0.25314249197593225,-0.21765960405207493,0.1466253682543118,-0.005875027673646527
343981163_3415550201994836_8679163189907723528_n.jpg,0.05489249012890352,0.9216260121322513,0.0565898469598461,0.4201199875455322,0.08907200657973562,-0.19661118818606732,0.03270239174770679,-0.000998566925222742,0.009641332438672242,-0.10414938765681567,-0.19787327394828105,0.018344229022289063
446268794_1009887787373166_8174779598207038832_n.jpg,-0.8403926764646842,0.015061544297593417,-0.14213748350047659,-0.20790436087350786,0.2837178622771942,-0.2386681985186088,-0.26831829815486946,0.23093395411369924,-0.17223043399928947,0.25708693019449524,0.09945421707255482,0.07652075073539415
446110366_2632584196903713_2194227460428660251_n.jpg,-0.5655403205912926,-0.0581836079436679,-0.18178337990869414,0.29100762286458903,-0.3382842674182395,0.4833524157657332,-0.010443030751879735,0.8117607583905039,0.3048675123375441,-0.05188602021978557,0.002256162223329851,-0.05153858309106235
446103757_1101287260981345_1378276810549764966_n.jpg,-0.3739967619043511,0.7866662955718564,-0.15734593016267528,0.3639257733279228,0.15667379917596858,-0.25100944251094326,-0.05722287619145898,-0.1887299637873843,-0.04388553215212072,-0.1335538017294253,-0.08500372512746936,0.05982140592710547
446244611_988337459404398_4898488780824178328_n.jpg,-0.7567589570093509,0.301573184248559,-0.27801911360412906,-0.07566996360173901,0.49539339559124773,-0.020870770295932727,-0.11924452217704645,0.22838238417241544,-0.3787700094311084,0.2982281557117015,0.36048182762286524,0.12141783726458956
446575910_416604381288522_2514438298843532599_n.jpg,-0.6772766263760815,0.3035397515129438,0.8216305248900475,-0.7283026063877088,0.03967568531887141,-0.05709533313898432,0.29533986767797227,-0.01926739483924584,-0.05231243085650935,-0.050629946624331616,-0.1808118119031552,-0.03616230260251686
428705882_17970698627714597_5065791779393849662_n.jpg,0.5116017443862262,-0.7903776690640542,-0.2631031700818468,-0.7861349585416466,0.23291082557457485,-0.0665421225952584,0.21571259135574689,0.011794660607932314,0.046015919184588965,-0.034127409882130005,0.07138570189114722,0.05490747428112895
444455836_17970698645714597_2816239565337026446_n.jpg,0.5181972244264834,0.03001461574366974,0.13103283021245976,-0.678344425961946,-0.8177896792334177,-0.2608764942021146,-0.06137456123580097,-0.13381164032894916,-0.18525682948628808,0.1423211920156649,0.17779297601054855,-0.1849435434071132
447106328_835820671375873_646762413303788368_n.jpg,1.1058238239526788,-0.2700692225842055,0.06709012213680367,-0.5187484685390622,0.2318022746812559,-0.0424149676702678,0.17912969345026974,-0.06699159071826201,0.08741819436850133,-0.036375872383306626,0.07802343036297604,-0.12751222327308478
440573065_770849905172729_1751622843542835356_n.jpg,-0.3507260424014651,0.4279200914166552,0.8668842110970809,-0.7053320379891883,0.4354632149412487,0.6733604441157791,0.4839418483164892,0.1984384796524438,0.061396539045444926,0.030047590228171734,0.08357295587335005,0.033429069998210235
446071952_3674477036141423_6953176691969693703_n.jpg,0.6885859977192792,0.6548285861479478,-0.24146066842661654,-0.2893188137259867,0.4464009026713559,0.10550375337994418,0.030354058150957288,-0.08769609869223524,0.21439367801964943,-0.05027662575290753,0.09838855842640433,-0.0514513512966928
447910933_468239299228606_3412033146331622771_n.jpg,0.4773487571411452,-0.4721571063608725,-0.49545659783350826,-0.3726223718212041,0.020678716403798165,-0.3245310519111948,0.7338859549735743,0.0004083370497128475,-0.006725514942499224,-0.023219220182330934,0.05378214693559912,-0.3843275971964694
181700105_522230468795883_883780744433685556_n.jpg,0.26484096208073743,-0.6467279888361619,0.8680033100837127,-0.3256210204010637,-0.1819835018448606,-0.40408523369583854,0.2490903783938598,-0.02579888112216735,-0.09582076060156963,-0.053880929695129615,0.027857640509423583,-0.008198506072027366
438097857_18411445471069454_398690304438182755_n.jpg,-0.6602767404220435,-0.26218785271091877,0.07336253251782664,-0.37991933279443624,0.2548488585339133,-0.03842566962412562,-0.4019437462225926,-0.16438144119221534,-0.19288173794486554,-0.14182616708818177,-0.15534169180110255,-0.035017809984707826
438172928_18411445483069454_5150929075458925746_n.jpg,-0.644285541958984,0.09628890432916064,0.3804378199596732,0.12668293773441247,0.11545971312206069,-0.2605780850241474,-0.03150649944262861,-0.2294441906646403,0.20504147363964748,0.0329510339749394,0.22900105779681418,0.1521524098264011
447479328_18434157052062335_5468131920061573561_n.jpg,0.08159443775992015,1.2369688744421863,0.5239944157088251,-0.3341803501144531,0.03780043709412766,-0.2751212683906364,0.16256792757808983,0.08206748157481301,-0.009442307277781756,0.09691854589806724,0.20654234417225187,0.0818970683285288
245236431_292784419107857_9205473850290399966_n.jpg,0.9345963856601406,-0.2716097637288058,-0.32040470185405595,-0.8179445439778685,-0.41703125797229185,-0.3520739299742472,0.0016057239202182454,0.018587482776163008,0.09409047203039324,0.03973996585022641,0.05432866700826718,-0.08227357074761242
245259868_417540833226513_1283647304480359922_n.jpg,-0.8530970289982382,0.49564205143448453,-0.04081585721314419,-0.13653669643352273,-0.36585670332679704,-0.2786127607514578,-0.16205470284961068,-0.23629559141350764,0.16499745467229582,0.11588775047443113,-0.14664602439852956,-0.07497511423830353
245430193_3064440807158043_528863994320536320_n.jpg,-0.9156959613177251,0.26190365399016285,-0.14476552531252665,-0.30365970705575246,-0.4211346427381043,-0.25901294957033333,-0.10724090812405958,-0.21947351272017876,0.2670444641765712,0.027114800361985786,-0.10220884241308757,-0.18622743168897204
137289121_834224607420067_3212313030350329452_n.jpg,0.5425070235195757,-0.13779257351621169,0.19280803395207116,0.946129160818707,0.35198188577135253,-0.1615447999331034,0.22790900308706669,-0.059243302088009264,0.10960164997547112,0.010747255278049326,0.19958232916104332,0.012427623237621371
120371294_1450279472028677_55989553252799529_n.jpg,-0.24215174083049287,0.40768397807937956,-0.5014124175771593,0.24479982246022594,0.9774310612019461,0.16230147319246713,-0.004947382832791712,-0.08225616444668922,0.06973496698217474,0.21526941803591126,-0.2932403915078232,-0.4647043433512033
399583181_1545647972912566_3671455083879320176_n.webp,-0.27319524049004035,0.9823352542392267,-0.8006706698767229,0.16592620983491935,0.13025328714106796,-0.12358865726961309,-0.0804128792513064,-0.17916934202057896,0.13732820322887776,-0.12141735584865004,-0.34288379311613815,0.0039872309579916726
91467780_683995985685918_2220139212050090704_n.jpg,-0.04238245902892504,-0.9477745111937625,0.14316331842658006,0.04697705221082592,0.1857199086438534,-0.12667938862073422,-0.2623908938606416,0.0886267026031484,-0.33406554430078356,-0.24216050593253705,-0.1382272560267885,0.06409090054328764
279410781_1055127138690599_1675427728913043647_n.jpg,0.1622734367580562,-0.6611217106167888,-0.09404872146533191,0.2675636129481269,0.17828928565322064,-0.25823290243290586,0.013057760874892882,0.004145898408627784,0.5982503835855615,0.23580277359070634,-0.043145545405369065,0.4900391153519045
13584101_510133755844152_751685032_n.jpg,-0.5013282600140874,0.42615969628112893,0.38700283370765826,0.09427179417021343,1.0508952255321733,0.5447591838629637,0.06689290353476954,-0.3297689885151891,0.11909004784336534,0.005591853435559004,0.02420183167220289,0.17757137307427015
36148038_244832282973256_3373490291800539136_n.jpg,0.14594042671411364,-0.6323729584885188,-0.7096171606500782,-0.1969363832693033,0.4320464203403395,0.3850796700101291,-0.01915900685304706,-0.3834194015712716,0.04393685101566239,-0.11823245016108083,0.11804433406574087,0.041262988586276486
447046485_640240181652601_1866180658794437811_n.jpg,0.533454653010921,-0.5988485008485571,-0.10376821746594898,-0.015297870658612248,0.4535446319740689,-0.015620925624071625,-0.23973209681651741,0.050973102075351086,0.05130000862303709,0.170393771446699,-0.25550999394232554,-0.04797291638733175
446925357_1554713225407954_3789170204789725178_n.jpg,1.076504963549063,0.10245482329521752,0.23647121568931062,0.3806155344608791,0.3864608364696911,-0.15332243873876614,0.5494658575907371,0.08335604234107111,0.09161684313161997,-0.018834646576930705,-0.027653674047047296,-0.18596687365190673
447166724_2294143834310499_6148888895803678113_n.jpg,-0.17676959575270207,-0.8862583854391028,0.4507047111702286,0.2590355922090255,0.0600247856202736,-0.3177152093451627,-0.14071664314629237,0.061365054652350426,-0.09401321268435103,0.029714677254803604,-0.15358239491133344,0.06670113995850109
446110838_852846100000144_4339002571557526195_n.jpg,0.6448185268472794,0.28609815457567006,0.39539708351255,0.16861071960083332,-0.06731128434771023,0.7827321070481711,0.31527441188646144,0.0022300443032211067,-0.2856106000616211,0.008765974962278688,-0.13282299283053864,-0.06165054912168227
443714815_295427933644507_4042963322200621739_n.jpg,1.32612877087307,0.3605844588637672,0.6581562381855887,-0.34516734774220426,-0.1670977037878474,0.952104417435325,-0.21249010921929523,0.1781765400278677,-0.09858512143581484,0.3959058518522281,-0.12881380735836384,-0.15148304910503582
101392420_247380129696597_3098162578817058291_n.jpg,0.2388717861520692,-0.8648763462272717,0.08096802319960984,-0.44413471487567857,0.14965295268059933,-0.1597975313354517,0.04962948618855789,0.19354861552331773,-0.22191604898899792,-0.10966816288912155,-0.09118144413625608,0.020924850504568483
139534418_1363502600676353_1469224289957287341_n.jpg,-0.49937946120839083,0.44452108520888406,-0.32667225993527604,-0.8138338292455757,-0.06795224676686806,0.1253366693084586,0.1417105297726378,-0.10165708286908082,0.14182378325078165,0.1221747865583507,-0.1764084193749666,-0.05055684047518318
95266148_886923475103632_6042326322768461179_n.jpg,-0.9579949575810293,0.21444325237765144,-0.07102696736605549,-0.33393357325388795,-0.5819423686755305,0.061991215092754126,0.031674507735741673,0.18119865490466558,0.3085066525283481,0.22684857680929155,0.010557215252108423,-0.007988989499473473
69182095_383280289237169_8915504685937731382_n.jpg,-0.5987145040893752,-0.3663408919714741,0.09250990301161525,-0.46320344917508177,-0.18195998869638316,0.19314628422201838,-0.4126961517433953,-0.018561378779849598,0.25912434873817675,-0.2830382132018266,0.16029471842384682,-0.17792392917180716
