,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13
447626962_818957329843559_5563873777847809868_n.jpg,-0.3523463916105937,0.6855998178633544,-0.4877499771804454,-0.5241408499814664,-0.21412223644162956,-0.2625853064287721,0.4100544599868898,0.12401496942468597,-0.11420362744640263,0.03545284311666974,-0.1612673397040774,-0.17118798770326993,0.02045629867610118
447070490_865303798760315_3351564072050547683_n.jpg,1.8377566776594623,0.40947493495807963,-0.07980660485432992,-0.5895320997158378,-0.0360732394111909,-0.008726197059851183,-0.39428863956633203,0.15225952155963937,0.11091249617008982,-0.05441856537649639,0.06205406919351411,-0.14984165011988207,-0.04649854223179256
365026749_1489029108567511_3763980361563135163_n.jpg,-0.6676315726423024,-0.4020797242334316,0.5616635973476791,0.12842917429748152,-0.1496316353390369,0.3132706737244789,-0.0498177868562673,0.10297266222990535,0.2622323618206141,-0.17933901237353544,-0.183752607069338,0.009520118941875159,-0.06956298368257766
314947121_425256829627544_5190932402533266873_n.jpg,0.6971406721551252,0.22829331118951812,0.08071100212812933,0.5454742102179447,-0.21150321969198554,-0.5318338566671623,0.5958894373962629,0.2433739971327794,-0.0903886636552905,-0.1460325601410863,0.014435703337051993,-0.19035073099555272,0.06683393143863646
447070490_865303798760315_3351564072050547683_n.jpg,1.8377566776594627,0.4094749349580799,-0.07980660485432975,-0.5895320997158383,-0.03607323941119106,-0.00872619705985103,-0.394288639566332,0.1522595215596394,0.11091249617008982,-0.054418565376496496,0.062054069193514146,-0.14984165011988193,-0.046498542231792485
441371360_958514732446037_288895706177057030_n.jpg,-0.2281741982507795,-0.34581075149462004,0.28592407137499487,0.23203367550187817,-0.46715016123753517,0.05081733698183106,-0.16891625224458698,-0.27775810193028544,-0.12613915976623696,0.13559121446981218,-0.0018996758728740074,0.06059334195191474,0.03158999911086318
97878356_1749513105188365_6194767530923284689_n.jpg,-0.7668017309880794,-0.11178198143647287,0.1673886807232108,-0.3259567156407956,0.22313876151174622,-0.21346984721773365,0.10638817768631491,-0.21446588775676523,-0.1724501467521057,-0.15123719673280722,-0.003419015843304695,0.08519253887010114,-0.07770828078300217
445174352_788059400096434_3286347072753641572_n.jpg,0.3935582928186294,0.04697139111584322,0.23293623001389163,0.5306754525799467,-0.0998127053920969,0.11419112807580595,-0.06072550412806797,-0.45292945859887607,0.40655527151023463,0.4047438339432696,-0.13221194857328405,0.09774956645741223,0.02495786277517693
446268794_1009887787373166_8174779598207038832_n.jpg,-0.8453097542516503,-0.02097653313152039,-0.10259123215650226,-0.22970964557654935,0.30993689096392874,-0.24056791162068472,-0.23460159417072757,0.24361825462844805,-0.18321171398081224,0.2654997689053978,-0.048481560354613346,-0.048137320942476206,0.09815656087403844
446110366_2632584196903713_2194227460428660251_n.jpg,-0.5743757948312933,-0.0339918928284084,-0.2252433214828501,0.24296960921245822,-0.35851942633872547,0.4697213620767111,0.016751696798141896,0.8136557975883306,0.291953637219213,-0.021064173162093955,-0.05943926278163752,0.02148101486657265,-0.07001732381886212
446103757_1101287260981345_1378276810549764966_n.jpg,-0.4007639736580546,0.7756477638768201,-0.1915043680013598,0.3243875489448521,0.19298157360413265,-0.2562420319473807,-0.10806852736838507,-0.18818989559862562,-0.03085111937620727,-0.1499584724739544,0.05089610706214563,-0.08236170700744515,-0.046848747355108446
446244611_988337459404398_4898488780824178328_n.jpg,-0.7715019363037983,0.26579587764214513,-0.2496002892934646,-0.11188471140349505,0.5258744152396222,-0.020647355157575122,-0.11097125961221023,0.2153249669665079,-0.3903170065198973,0.33774470174524807,-0.31631928078687155,-0.09089737346891423,-0.017320760553685075
446575910_416604381288522_2514438298843532599_n.jpg,-0.6949091705967565,0.2770135125557758,0.9435102721702873,-0.5752415252988784,0.04953834736282805,-0.04791819284949105,0.29711996779868693,-0.04245468187540216,-0.055264019705092156,-0.0699252363885029,0.15585355469689977,0.011751479391595954,0.008751045151797738
446544186_786019676845399_1631621255533266163_n.webp,0.09765411763381643,-0.25023962718504394,-0.7456185677805054,0.34038720244865694,-0.4677857755955577,-0.6212582392918325,0.04860674743541617,0.24674438991449993,0.07514288112664308,0.05422534766393149,0.2146580880063863,-0.10566305328992949,-0.007335528961308885
446459385_419319730989053_7253905105495954226_n.webp,-0.4358316117736928,-0.35410232075103787,-0.053216189205609554,0.0793223693408725,-0.9059985406040418,0.3026545430491031,0.04461707928677549,-0.17684159134373134,-0.054039027837297825,0.0745462970061191,0.3530901982352813,-0.18614621896703662,-0.12788803941823626
446468843_1032727738283505_2095125269654987462_n.webp,0.38457342127447836,-0.5975204494371439,-0.6728446424490888,0.0868277411116651,0.5125668322903902,0.048294368788554046,0.2605411841762017,-0.19926542342742407,0.22029698129930117,-0.024979068239029137,-0.12903768127108556,-0.005070813994581151,-0.18754847249680207
446197321_1125215481856018_9169571810893055901_n.webp,0.4061750301461819,-0.5815372306291646,-0.8449638094013621,0.05141314480514469,0.5158781140270582,-0.01234834373605238,0.11647040724791848,0.06670854617612829,0.23845194935937905,0.2916155473756238,0.10487335814327338,0.17612438617853685,0.02637176406211164
447609400_18090237871448496_2372540461197557815_n.jpg,-0.17771637730528028,-0.6315477558222149,-0.41112002112936236,-0.2689241015657545,-0.2466127859428351,0.04626944859270361,-0.09465433152859389,-0.21424093593945354,0.03489174803359022,0.16996564152654137,-0.034714683618073505,0.05385108187315078,0.14284464411870482
447190632_944360777470836_4515960369841099631_n.webp,-0.17558140889644933,0.3837399916926034,0.08545017286491796,0.6346499143830922,-0.028401415414100194,-0.0016084430135266132,-0.07891505298819641,0.11154090478993446,0.18002334117224084,-0.2148657448246919,-0.15075766339949942,0.17245253190264098,0.13667994331227046
447436265_829495679074966_9033776086169617262_n.webp,-0.6757916106878882,-0.39288110511321767,-0.2820196313072926,-0.3824875652934025,-0.08558292501463632,0.13033156516656774,-0.13476213952951674,-0.010072249555862054,0.1363922220860503,-0.2675885177012041,-0.18497510560130023,0.14558145058019814,0.22294222957857632
447175135_1104637323932376_6347982376069370019_n.jpg,-0.13010722348827408,0.08155522661851905,0.3584949361469731,0.7224566469056378,-0.6633603549591367,0.07338904660945093,0.011521161986668492,-0.21912406334703474,0.02315468855555489,0.21568159248629526,0.042702544033331076,-0.12104821133507951,0.07296895609812067
447443240_1026792242402285_3350360146469674515_n.heic,-0.17932211291833283,-0.41233139553105796,0.2955129300292893,0.4598113402918069,-0.20172408984745166,0.3993031025505747,-0.03980132059361118,0.044379811036567234,-0.23438513652003914,0.17613651985778797,0.16315109087262747,0.005655238502724652,-0.012885966989722575
447623371_458335880212128_4839930424633082816_n.heic,0.25039985852965974,-0.7443496841142428,0.6112139930485543,0.15127270730110262,0.17606628573572586,-0.16910216743859083,-0.05056756208205663,0.07208112460699816,-0.10037897183734502,-0.016310404256114505,0.05675175354356877,-0.06694932427864254,-0.030686461385205772
447651201_1519488368963674_6600345351292722713_n.heic,0.2529875693629443,0.3251624512027435,0.4444163232810967,0.7811083717902163,-0.5611872176658957,-0.2588837479621605,-0.25655524523431034,-0.3437776695207019,0.04601633691859438,0.20914795961694416,-0.04890244594964106,0.12890921879469958,0.00041099993052874434
447737036_1118940406066554_951898626726747109_n.heic,-0.07257500358238021,-0.8431454401104866,0.13325572080189427,0.13508468428598835,-0.1047714566844544,-0.3657372328656817,-0.12680802014968087,0.04660603023282739,-0.04558763216669613,0.06378645277675331,0.08864145802701978,0.03170115966718281,-0.09874599564784071
447356682_1396124344359534_7011633178778156313_n.webp,-0.47750351143078346,-0.180685175057602,-0.32376945467363183,0.04477829331871663,-0.14166596694102446,-0.27525867432967616,-0.06568869455311104,-0.011425985714208487,-0.030360093340955293,-0.034406270424223624,-0.1325626669041493,0.3157215426705703,0.11877226298166557
447320658_1363384017665735_8590249106323765652_n.webp,-0.8320364760423846,-0.37719040195281955,0.009473379200978242,-0.39843466487025325,0.004544521131184384,-0.11310982281473105,-0.15664758115022165,-0.08367377272632144,-0.0022985537512174906,-0.052162267476955126,0.011919717856594226,-0.14813467515550677,-0.06127978036531461
447320924_395814143456223_2086046449405313316_n.jpg,0.1612841671072972,0.5329432044793665,-0.16365931900547123,0.6353297243021322,-0.044234068280852766,0.10399303489263947,-0.2360636813448538,0.3272875856934909,0.05149576441703451,-0.21730742903749017,-0.056229733094597806,0.15240096686215,0.06780775064516532
343981163_3415550201994836_8679163189907723528_n.jpg,0.02301575566676111,0.9320952023183786,0.01199463452618954,0.41416378095573825,0.11448278154543498,-0.20273668040105572,0.0022320025289903796,0.00015740232046833932,0.017330328976789863,-0.13720703085023236,0.1700656018685219,-0.04033995488393814,0.009856839474466557
342066240_608072964698819_1206165857943234599_n.jpg,0.4250112671812092,0.5221890066126269,0.8303230742977359,-0.3926938934830735,0.26117976254845665,-8.373401260338556e-05,-0.5756615407385025,-0.1998241082269464,-0.025888488527295254,-0.1395080023020114,-0.05856529629503322,-0.11116777374923537,-0.00517398834206352
445029277_863678282468087_7691020147927318786_n.jpg,0.39666243943389223,0.08727746717040256,-0.8589879367604895,0.19241935449942743,-0.16374154645209132,0.07664611817514935,-0.02518769446302536,-0.1578846145367151,-0.06258295688180582,-0.05151361797799888,-0.21361356662246578,-0.05858349414073113,0.030044222421613594
445551342_867062178796364_5231813704446180474_n.jpg,0.6647511751829464,0.42834740987184877,-0.17477930371723674,0.5609025734310573,-0.1136435207201,0.2751742354399906,-0.41354915932899877,-0.03801420969687857,-0.23623343068887365,-0.001117600333995514,-0.15976388978195624,-0.0351776238067136,0.07733015698332688
447071399_998282888430538_2631263834465698223_n.webp,0.32527251654068584,0.24245068857149715,0.3659596078048592,0.06736371322063975,-0.4738378486455384,-0.10319416292859933,0.4490519565141558,-0.15526401517417177,-0.26509414850421825,-0.10083883668649876,-0.003830164485427904,0.06696813478596048,0.24642804807230756
447229146_997178268629977_3238443546711764805_n.webp,-0.1366712662958889,-0.2203151256916377,0.31734862459751045,0.36052029068483965,0.34273379462214804,0.19371877466672907,-0.1581124421752899,0.003947012067857687,0.00269746558332686,-0.37122925163654213,-0.048997978337087335,0.028247545075357174,0.12232126566937186
446560898_450743184214710_6426560281562511536_n.webp,0.38328806142012367,-0.4187384076075474,0.20867379706428382,0.4491872660825663,0.0018848653698919882,-0.2500781631032234,-0.2720237180912517,0.10041450617536715,-0.11377229001707513,-0.07631531592451385,0.038061015874784304,-0.0909064588442152,-0.14985772156196683
446788963_1610971526408870_2231885080762404106_n.webp,-0.421053257373078,0.11330702297010213,0.06198362301055332,0.22267093783875785,-0.3877844453785811,-0.15287789575229196,-0.22727067749977403,0.06190882732492344,0.14300487446982782,-0.16644262000169682,-0.07537529083414342,0.15282531700676535,0.14010585295237632
236098169_518882612704181_3033541886634352833_n.jpg,-0.49846013373307796,0.27897836604946874,-0.33336839084167735,0.07259086302993573,0.11497463659690396,-0.25304613700378986,-0.07140361393162942,-0.023137454128001077,0.03213864364493592,-0.06428221679751095,0.09105918728881794,-0.07476364407551454,-0.010120287050922579
365026749_1489029108567511_3763980361563135163_n.jpg,-0.666390009924266,-0.40172606990596454,0.5621745714849644,0.12757034217192387,-0.149751931890831,0.31375154698975966,-0.05124424195486163,0.10294754227601209,0.26243191423317086,-0.1792809162227839,-0.183669656501348,0.009296671100951948,-0.06979667546399226
343981163_3415550201994836_8679163189907723528_n.jpg,0.02301575566676111,0.9320952023183786,0.01199463452618954,0.41416378095573825,0.11448278154543498,-0.20273668040105572,0.0022320025289903796,0.00015740232046833932,0.017330328976789863,-0.13720703085023236,0.1700656018685219,-0.04033995488393814,0.009856839474466557
446268794_1009887787373166_8174779598207038832_n.jpg,-0.8453097542516503,-0.020976533131520425,-0.10259123215650223,-0.22970964557654933,0.3099368909639287,-0.24056791162068458,-0.23460159417072743,0.243618254628448,-0.18321171398081224,0.26549976890539784,-0.04848156035461327,-0.048137320942476296,0.09815656087403833
446110366_2632584196903713_2194227460428660251_n.jpg,-0.5743757948312936,-0.033991892828408136,-0.22524332148285012,0.24296960921245817,-0.35851942633872563,0.4697213620767116,0.016751696798141865,0.8136557975883308,0.2919536372192131,-0.021064173162093986,-0.05943926278163747,0.02148101486657268,-0.07001732381886214
446103757_1101287260981345_1378276810549764966_n.jpg,-0.4007639736580543,0.7756477638768199,-0.1915043680013599,0.32438754894485233,0.1929815736041325,-0.25624203194738077,-0.10806852736838507,-0.1881898955986257,-0.030851119376207308,-0.14995847247395433,0.05089610706214564,-0.08236170700744526,-0.04684874735510851
446244611_988337459404398_4898488780824178328_n.jpg,-0.7713588794864265,0.26582891398329195,-0.24953469633305003,-0.11199273590617603,0.5258539086462731,-0.02061746070327777,-0.11113613056079208,0.21529319315880038,-0.3902939137440743,0.33773879077327135,-0.3163494803679259,-0.09088730921943769,-0.017319496727491057
446575910_416604381288522_2514438298843532599_n.jpg,-0.688719111948137,0.27818148728037956,0.9464301256716606,-0.5799163078720732,0.048578731978343226,-0.046572547001170084,0.29024790164396785,-0.044116069524769104,-0.05455661033279324,-0.06942348208213983,0.15426061669878344,0.01321910439079708,0.008854732935035073
428705882_17970698627714597_5065791779393849662_n.jpg,0.4978448987266326,-0.7764748042853437,-0.18928969920187894,-0.7732653882490695,0.20772386309030308,-0.0469314550038572,0.23681177898199962,-0.00997297398405669,0.05368780484097974,-0.010396788746392197,-0.07330635444937114,-0.029467452741323702,0.10610670728201926
444455836_17970698645714597_2816239565337026446_n.jpg,0.5093612027774362,0.07125898453727679,0.23437241132724934,-0.6729162721826145,-0.7916666229774058,-0.26189290521391384,-0.09953234488634007,-0.15056952862639747,-0.19428711446208394,0.1650927592900655,-0.11511550444384881,0.23554677204070062,0.2481192906623539
447106328_835820671375873_646762413303788368_n.jpg,1.1070310239224033,-0.2409276003244927,0.13044780529986444,-0.5033653641281436,0.2212251109853101,-0.03897771253309161,0.2201491253623084,-0.07785794953418035,0.08268905512665735,-0.022711808366784058,-0.08966827073014462,0.11879334169579865,-0.009144693948673134
440573065_770849905172729_1751622843542835356_n.jpg,-0.3644490199284724,0.4023205566867305,0.988085882803456,-0.5326814613300036,0.43034429407720465,0.6870640229077729,0.4929553599724288,0.15670508836392666,0.05256875646106771,0.05361264372150436,-0.11263143395913808,-0.03788554777732338,-0.002016068617228445
446071952_3674477036141423_6953176691969693703_n.jpg,0.6653680662664954,0.6594298354899389,-0.18015196639270703,-0.32577636993671405,0.48330270492837735,0.10848795000787813,0.01917993065112554,-0.09877797267656262,0.21566067498564595,-0.02764847189691585,-0.12285574900361404,0.047133521251120615,0.06985491450065691
447910933_468239299228606_3412033146331622771_n.jpg,0.4648408866016641,-0.3979849691334595,-0.4419785479354577,-0.44357046173239634,-0.03035948143697178,-0.3166591390688195,0.7878152217088126,-0.04887463641189434,-0.027309969078798794,-0.008192330674580858,-0.07450187547194864,0.3397824389877591,-0.25387717299025936
181700105_522230468795883_883780744433685556_n.jpg,0.28070859044781044,-0.6373754522578282,0.8849626028989047,-0.18702002994870814,-0.21551938045355953,-0.4052177477882327,0.2742330066950812,-0.04302931565762338,-0.09932626272072118,-0.042537224119157314,-0.05195137025339493,-0.008719205180483277,-0.10825798229366602
167370744_912635799492517_1338433233023343785_n.jpg,0.10450704426346895,0.5161767065689159,0.13351962959600228,-0.12367965489599575,-0.4581761751642877,0.10921684029459232,0.45490903522762194,0.10360413477637269,0.04499005886348829,-0.16585923843514694,0.18745338405737633,0.13173437359671164,0.27835975115716777
438096978_18411445456069454_2802821278427220995_n.jpg,0.5066067009906199,-0.8482390521299914,0.30460713895986946,-0.29796174991348645,0.1848256940544696,0.029718871161706604,-0.5685275414933325,-0.15883723532181845,0.045012076796009624,-0.05322975230230676,-0.13398126806099123,-0.09386416403746295,-0.11660370229541492
438097857_18411445471069454_398690304438182755_n.jpg,-0.6505945182066009,-0.3094091185876727,0.12636776681828832,-0.36619693335308695,0.27885247006950653,-0.03919804805829732,-0.3724756625812933,-0.122692676098525,-0.18319159656034997,-0.17285797462872765,0.16035352716203358,0.03367350088235349,-0.0027305505768865992
438172928_18411445483069454_5150929075458925746_n.jpg,-0.6455473759281258,0.0605970400768661,0.3572933981559273,0.18415882759687358,0.12996489006456388,-0.2635498998623724,-0.06713574807826848,-0.23419206717914806,0.21089299817521417,0.08110250519670152,-0.21847949886974344,-0.1189897563095464,0.07246443706187226
447479328_18434157052062335_5468131920061573561_n.jpg,0.04326927225088696,1.2318636780183922,0.606535784298253,-0.24891902580485908,0.09152272303223195,-0.27141445330887,0.1112493420974855,0.04235790792586352,-0.020585124536177994,0.13773483136329145,-0.21255769711861078,-0.059945108613620415,0.022158863064980043
245236431_292784419107857_9205473850290399966_n.jpg,0.9297518508447268,-0.21749682202307916,-0.20220675816957887,-0.8834435325998989,-0.4052535710555002,-0.35296585614480774,0.028583368344106203,0.011822391849869962,0.07703387047793217,0.059805411418880024,-0.05837417205658023,0.077511389761555,-0.01867803686718349
245259868_417540833226513_1283647304480359922_n.jpg,-0.8705458218834716,0.4808484403609849,-0.0010698657608378018,-0.1640242102593689,-0.32253123940036027,-0.2838241708851798,-0.22169941974859547,-0.22812182525209004,0.16648753466298194,0.09711635906759085,0.16363982282399006,0.03357374102794784,-0.15457649363127493
245430193_3064440807158043_528863994320536320_n.jpg,-0.9242741612027212,0.2516955014969104,-0.08068531910057154,-0.34806751225057925,-0.3845543319490716,-0.26260454998223043,-0.16085642457101237,-0.21730511600600116,0.26176102026858483,0.031614237616411044,0.09184134104341672,0.12819884377911955,-0.3351012324448491
137289121_834224607420067_3212313030350329452_n.jpg,0.5423650971872207,-0.12205656882180353,0.020721333247320364,0.9690702901274254,0.3185009142773919,-0.1729860549995338,0.2281831804432702,-0.07191739343629372,0.11032670949130674,0.04822075966330233,-0.22066116799262572,-0.03418561808024723,-0.21727968419902777
120371294_1450279472028677_55989553252799529_n.jpg,-0.26272244438220677,0.39343336687182817,-0.5228539458868737,0.1789260653121817,0.9817147378151999,0.16522921030757776,0.06620522586038104,-0.045570794537294144,0.06759743248170022,0.14521737454337005,0.3905093527474116,0.4388097811248414,-0.06195117599370766
399583181_1545647972912566_3671455083879320176_n.webp,-0.3128323996732092,0.9956325959948852,-0.7876980755548069,0.020131835450195958,0.1764193043518166,-0.12656526410740443,-0.11192605328669743,-0.1644042367898008,0.14511843218677517,-0.17751666659423718,0.309079025728812,-0.04887042572805525,-0.04547818689432972
91467780_683995985685918_2220139212050090704_n.jpg,-0.015148851162867294,-0.9646019623543928,0.10030388135137391,0.06022429038297652,0.16095018832733984,-0.1365065202185659,-0.20082446469255816,0.122754409480078,-0.32463582962930987,-0.27292152392626345,0.08164758527505858,-0.10416011858895191,-0.15747013711546076
279410781_1055127138690599_1675427728913043647_n.jpg,0.17455337162701495,-0.6458850521597866,-0.16459441200252004,0.24318605707403718,0.14232246502700296,-0.2652414216045018,0.07606531358345874,0.027711328423333112,0.5922813908568302,0.24292547749759308,0.08029167116324874,-0.4231919717086129,0.43140082374214145
13584101_510133755844152_751685032_n.jpg,-0.50564084517328,0.3590147703496107,0.3772795796412194,0.18009012448745093,1.0644917726706984,0.5504398267725178,0.05569034467079004,-0.3231425808514888,0.13666207854419915,0.0034473434955222897,-0.028226266390988096,-0.1885928130184228,-0.05346720800557466
36148038_244832282973256_3373490291800539136_n.jpg,0.15114011190892948,-0.6230805838562149,-0.695406907980429,-0.29709920065957957,0.4147682081159154,0.3872524906120942,0.03131874108279569,-0.35903085503002974,0.05067107048009911,-0.10856021640738873,-0.08874576022026166,0.012354329821430799,0.15356783960943965
447046485_640240181652601_1866180658794437811_n.jpg,0.5171315973149927,-0.6129630217640647,-0.16092249313959056,0.012640572022566928,0.43888816542418685,-0.011157671128505912,-0.1964457005514959,0.08655681657927482,0.06641611255667353,0.11685957154118658,0.3199257789778383,0.0461315137782949,0.09917032840546097
446925357_1554713225407954_3789170204789725178_n.jpg,1.0621506384690746,0.1524455398554549,0.16471728904228025,0.4207413611585517,0.3446148101247794,-0.15512172222260587,0.5876957131170488,0.05539991159216563,0.08401195456693537,-0.020969276473065474,0.0029382157720541017,0.14862279876112522,-0.13847707350454438
447166724_2294143834310499_6148888895803678113_n.jpg,-0.15099122024976158,-0.898613966450135,0.37141326219740955,0.31924820472464477,0.02336273086428622,-0.32847843074359095,-0.08308929670000889,0.0922759502854815,-0.09095810818016128,-0.0035587617495746178,0.16273312273061,-0.08205459977096792,-0.036567487635463795
446110838_852846100000144_4339002571557526195_n.jpg,0.6305743333331757,0.3220032267308847,0.3642736187178405,0.23895807494037505,-0.08602295926236743,0.7796698721676641,0.2987737264917376,-0.014478039856926613,-0.28961456584024803,-0.017384889369829067,0.1226749357863692,0.042392615423417476,0.013302616768724726
443714815_295427933644507_4042963322200621739_n.jpg,1.3201420072122674,0.38274883048614106,0.6954244223664012,-0.23926917156139135,-0.14417915921427868,0.9427616907341385,-0.20699484399087414,0.19991872214759862,-0.11779189678645423,0.37814823471120207,0.1949264290836605,0.11969896307107696,-0.07735530655774073
101392420_247380129696597_3098162578817058291_n.jpg,0.2544609683117985,-0.8497004004710821,0.12294433583643259,-0.4264254344254352,0.11421565683797069,-0.15942039966646368,0.1424920368676168,0.20511847505064415,-0.22700484765083007,-0.12776638056457817,0.07279671445055463,-0.0184252665842161,0.04883818008583141
139534418_1363502600676353_1469224289957287341_n.jpg,-0.5250171211452068,0.45273907561969723,-0.17253640791248964,-0.8590311764004083,-0.03750639196848844,0.1338875244363222,0.1365687599103636,-0.11122846824005328,0.1305702113049022,0.10478128430628769,0.1883449414385387,0.02953078330612728,-0.002696116515577058
95266148_886923475103632_6042326322768461179_n.jpg,-0.9713224972187189,0.2145808306092688,-0.0047362171547747816,-0.36303083020674115,-0.5583555003425352,0.05649493250093711,-0.018861029057611188,0.16020764422092487,0.2915861409577303,0.2527710776049484,-0.03408546173100813,-0.05867796214042022,-0.3182983587948337
65475425_2105421316426182_1366161969416728615_n.jpg,0.07744934195715852,-0.21734755084475194,0.10893467889053436,0.6373564505824059,0.15651135911961744,0.14114285620848804,0.027520545950118457,-0.13762223523619294,-0.10269245900149078,0.1149105666007789,-0.049067600236971994,0.09555413808055542,0.15818978478762982
69182095_383280289237169_8915504685937731382_n.jpg,-0.5863959956133892,-0.3930509055987537,0.1535366705620234,-0.45769796240329486,-0.16553390001155735,0.18857962526260225,-0.39140452959534544,0.023984847026458582,0.26613606010239965,-0.24479539880770065,-0.15060699532409297,0.22563713344913927,0.0519994445835484
