,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
447518657_791085073115795_7768583223269121923_n.jpg,0.06319469265345838,0.5360185009396674,-0.513644424678089,-0.027455695487215534,-0.19431085978756166,-0.02525918075070913,-0.12196445669813503,0.0752102738375492,0.1460255966694499,-0.04323824758398448
447469408_486069220444423_5188209603816264877_n.jpg,0.6335233134660121,-0.6271265649431317,0.5216718864136273,-0.05861250332451063,0.022789020735027598,-0.38784674692802096,-0.09862569757066957,-0.08275632245014414,0.006286770757999186,0.17556862328511638
447600379_743932257707572_626698253282052354_n.jpg,-0.33937005660410824,-0.3619177890754671,0.6811509834528774,-0.1881326625864181,-0.23248464863042928,-0.04343015630496433,-0.004184770127052545,-0.021473970950655293,0.04437069482551409,0.21494754862228818
447826081_420941620838172_9104752989154609764_n.jpg,-0.4745602645094382,-0.44030076533400825,0.5129970848350411,-0.011881911576677808,-0.1238109191424974,0.010148207180665423,0.06909321168908665,0.032390559141410466,-0.045708862448449745,-0.12972602107338183
447637866_472128788615368_5871446674025357213_n.jpg,-0.4209296961116459,-0.3724058456138427,0.653507341338561,0.0032424338011680987,-0.1931294577555308,-0.00216569123770621,0.07487328972488301,0.04292765052251084,-0.04110101280268444,0.04558160016860633
447869978_1026761825829899_3012589638110608698_n.jpg,-0.4945264532374196,0.26763997577548276,-0.6375833475163215,0.0113331188509216,-0.21593585353844613,0.045293681484873366,0.10925271176469804,0.02496064417238718,-0.08962139814863171,0.0016751111097781976
447674022_769327355312805_5706256901021035551_n.jpg,-0.308647142030874,0.48782341030157594,0.088137970626306,-0.10852670819477264,-0.08075385734075682,0.010569866824633017,0.0608213623052951,-0.02290235217543988,-0.04418625800579261,-0.09129435815130679
447917215_1390795211620216_7859036618501120198_n.jpg,-0.5661710116252051,0.0942049804276992,-0.6791719952185786,-0.11857274821682778,-0.17953340608186938,0.07863272607891111,0.1137290551009189,-0.02595625514516237,-0.05197257786902875,0.0030429786648528997
447613235_962317265364515_1639095122740888541_n.jpg,-0.24547282539131332,0.623085337006901,0.4264784287005682,0.20851937923884933,0.04378750681434967,0.09906470323596661,0.20633772673883266,-0.012087086686953324,-0.007426077077305643,-0.1132733192739863
447877962_1149358763012601_6886019381693813204_n.jpg,-0.29497416798669523,0.0002045853896543028,-0.1908615993600064,-0.3449707714592223,-0.09935913268275812,-0.005726241739864545,0.20417003161877595,0.006801177088223711,0.10227092508834537,-0.020411546092886933
447678082_1178285410017254_8069793776482891786_n.jpg,-0.5638217181202342,0.15275193230726053,0.011888730786123593,0.5892285766162644,-0.12404811728685732,0.0770068827123182,0.1014106672236648,-0.01338017186664833,-0.1037802178072815,-0.044429539915277295
447693736_1169105407454295_4031064256890878091_n.jpg,-0.11131052509133964,0.7172546996874698,0.6100037452564501,-0.37341688828216474,-0.0739639017798159,-0.0017897375210695222,0.19696447020957913,0.03456565427647665,-0.1482885940801244,0.04475114059096308
447812244_830181195644020_6495836698832573382_n.jpg,-0.4397940652343772,-0.15549611556194406,-0.17245005314508022,-0.7899478138408194,-0.21725915496129353,0.021012414960762442,0.04446255602281336,-0.014764296718054478,-0.025030495331801378,-0.11239291241804618
434569119_1106797577043885_6325495216043385294_n.jpg,-0.007443523711615977,0.0691627077359425,-0.7049332576025947,0.05947461095510249,-0.11682704992080686,0.15372098467687895,0.011893745733621485,-0.043737614487124925,-0.08799873329047525,-0.02750476664774557
442463367_941223651127109_3524963207010418270_n.webp,-0.44422323661625346,-0.3653672560861791,0.20056735519424368,0.2702175756357147,-0.4823319554215936,-0.0430407120467035,0.05813135778354997,0.0922557837719294,-0.19695752358500848,0.20690666979673764
436307978_2317752461905714_5794138977406830981_n.webp,-0.4042077252904731,-0.3761547975999317,0.16492131364493742,0.14797598241483015,-0.5206955387079901,-0.04118655016365568,0.11152165914993047,-0.14414355975077447,-0.046306927272484186,0.1772630181596486
447916793_520599410303296_3494590814192221054_n.jpg,0.5644651283530998,0.07547647807391374,-0.4588158368981222,0.5536417419998211,-0.2908558361859352,-0.16737560076440897,-0.2627897002041141,-0.021146484863377522,-0.06887731845302944,-0.1288996480559941
447917827_3406755922958421_3695745866695640131_n.jpg,0.8899920318504407,-0.3384126987512517,-0.10490781560872775,-0.13464344220659724,-0.5002515481930764,-0.2167723085855334,-0.8415655496489818,-0.22753146357543977,0.010979071036928176,-0.017865113072023854
447940120_344989981695095_5137864411195915723_n.webp,-0.261206998357185,0.01575003287844529,0.03641516306579495,0.2926450299940978,0.10631235749368434,-0.01413386019789004,0.16341659998905456,0.014993497815257982,-0.0553697683449618,0.10145067773594262
447242950_18009795470422286_1287236116427855635_n.jpg,-0.5586559904670294,-0.07998122774912073,0.2115900634552069,-0.11137933186258704,0.1539769207636805,0.04846860151097681,-0.008447621273241156,-0.06138092860906848,0.3004256367790944,-0.11251861968211364
445227008_1951169905354393_5881264950990217940_n.webp,0.032419466600101275,-0.3222756704267012,-0.565915252553513,0.1816536734759423,-0.2611221072842506,-0.02892549695854706,0.06292989214885819,-0.04900482250449602,-0.06550119818454349,-0.052337385071697176
447685966_1012251457127230_924922567709790141_n.webp,-0.5327380219192869,-0.5544358169428016,0.17068357517367563,0.06977602647979231,-0.19927339814062994,0.005461044066480065,-0.12017727122986575,0.3300141362779884,0.10624146267393697,0.1073885402955817
447306493_1170600070622428_1267832792315780024_n.jpg,-0.3849098996786217,0.3189361737779626,0.12434595271938335,0.21094516957825413,0.3383648773418994,0.014263202072902607,0.26892767063838824,-0.22446339694313103,0.1671883919732967,-0.25140633436054854
447933531_432750362881787_9125384997691205913_n.webp,-0.3745524953710185,-0.4459028705759336,-0.3596804767455329,-0.5449510814391584,-0.007621605698100613,0.03293981187379772,0.0011911733585057386,0.051076277393828924,-0.04832128512844863,-0.1378761452926891
438108786_18111579034372424_829486813548795507_n.jpg,0.8417889878138607,-0.16424782668991875,-0.1396905539630866,0.8257239594327614,0.047056959062608456,-0.023152389306775184,0.08313146200350326,-0.24795204820681843,-0.08916738131407248,0.2893636575423598
447229744_993774061740179_8309143109288201661_n.jpg,-0.059881317789844124,0.964746822807443,0.19500524004734954,-0.06815599654227873,-0.056538069880092426,0.021317638087074844,-0.03425702173548901,-0.00033386152593850143,-0.07328559334279802,-0.024639068041382467
447067594_430236316481617_1304910711246962796_n.jpg,-0.12430851040650344,0.6818445360164002,-0.5391017207399786,0.0005360315671217924,-0.09800427764513525,-0.08914456615755241,0.04797813205533498,-0.07849864696946648,-0.027254916442828948,-0.07156713052092958
447174757_796513615922342_4639507068913616878_n.jpg,-0.18135101405084728,-0.19465361720938423,0.5348776811203712,-0.9498023850636406,-0.25425527374553875,-0.04029992855849878,0.05605489543966334,-0.0349589772267512,-0.11340582075839342,0.19934350680881963
447197012_813449234184461_7132412545008586549_n.jpg,-0.43896025362524493,-0.24067627142493672,-0.18974263929590277,-0.7932862576019475,-0.054947297558897504,0.006759849167421833,0.017453886719040808,0.06679689711406048,0.050224130050918345,-0.0675426789789321
447297093_833179998175047_207328966466854324_n.jpg,0.14252775864336142,0.6625830097033607,-0.19936696373379392,0.311608427318574,0.4027005889347829,0.0575067543346142,0.2303553121660807,0.301240163749772,-0.03170493196531069,0.08859438091989073
447246500_752696356767338_1300568005027767656_n.jpg,-0.2894049068186284,0.20001568003194492,0.7051550414197902,-0.359735577128372,0.08252495077606492,0.03790784946043229,0.08089307254010555,-0.0426133776618648,-0.00242032886196511,0.1191130468278357
447143933_8359154497432905_5832389857734019331_n.jpg,-0.5006840028448614,0.3428286264128779,-0.7198171548314992,-0.13600059172210777,-0.19828181385441693,0.05028480198514845,0.01923193413864784,0.30748275111824164,-0.20998089486473598,0.026011734704179282
407375642_1037554817519063_2483534040121136778_n.webp,-0.22334136759458229,0.217104904419102,-0.013518891083309533,-0.028091499480143098,-0.06074846301070442,0.05962407556577205,0.013926950771771588,0.06998301438702989,-0.04135827724252559,0.007471033792627452
447612942_1136708844620930_61716623720128602_n.jpg,-0.6927933952205548,-0.12972544137314554,-0.15071352322885756,-0.2736693549187853,0.6455687948688322,0.12287294514556255,-0.21473838139280965,-0.1197469193382989,-0.04918546661146459,-0.04050686508732747
426029941_954444542872410_5672394454061382487_n.jpg,-0.42432221777251833,0.24747920754062588,0.36070986158464613,-0.3930277399747646,-0.18300027474909708,0.07922211667025686,0.09894148022719614,-0.010588164415619166,-0.0007759601322583257,-0.07263017143999075
447626962_818957329843559_5563873777847809868_n.jpg,-0.4386744654285825,0.43817155529441193,-0.4944216512530782,0.5458028751420712,-0.08135786769555103,0.09287402173420116,0.01886110613676093,0.09270183346695358,-0.12776574982277633,0.05481420029142506
447045923_1500121357267396_3601910458850591128_n.jpg,0.13133187573204178,0.6240953349884911,-0.2930078993400032,-0.03416508576992904,-0.07218661773650283,-0.02379421900303425,0.001977222708488531,-0.10659635117813751,-0.057034094281881026,-0.030367392519315854
447067591_1018101803014462_9016683915104480161_n.jpg,-0.0038399681777465523,0.29856017575155264,0.8382253660630983,0.8956032607175817,-0.1474961547306425,0.04595724644684208,-0.018436141361776757,-0.016789342295994786,0.10963706811152037,0.053102609385992795
408265495_1119854099001818_1156709477664786820_n.jpg,0.9610414270240257,-0.5611724086419415,0.3127950653183671,0.1592913645619078,-0.015046572373452414,-0.06992138570996491,-0.04281361332006583,-0.10183434967988607,-0.003920675999116051,0.07203492772602987
447104113_984840283117870_3873624891877062784_n.jpg,0.046127995074455516,-0.2695890752228697,0.07301563953002178,-0.8466332048023054,-0.20429158406228087,-0.07043139992182915,-0.05111593898681251,-0.04597019796597905,0.01828147821762622,-0.06376522408972987
447518657_791085073115795_7768583223269121923_n.jpg,0.06319469265345838,0.5360185009396674,-0.513644424678089,-0.027455695487215534,-0.19431085978756166,-0.02525918075070913,-0.12196445669813503,0.0752102738375492,0.1460255966694499,-0.04323824758398448
447469408_486069220444423_5188209603816264877_n.jpg,0.6344807860194307,-0.6273275346179911,0.5216031519527518,-0.05850698253438397,0.022816302676664145,-0.38660701500912587,-0.09865874162925588,-0.08266220957680796,0.006396816338208183,0.17551175268573732
447600379_743932257707572_626698253282052354_n.jpg,-0.33937005660410824,-0.3619177890754671,0.6811509834528774,-0.1881326625864181,-0.23248464863042928,-0.04343015630496433,-0.004184770127052545,-0.021473970950655293,0.04437069482551409,0.21494754862228818
446898784_1115923956179399_4295299004394511477_n.jpg,0.5146341145260365,-0.3136547017242386,0.1806392759076231,-0.40184912986274174,-0.027253844612755068,-0.27376136398414247,-0.08712276736819344,0.06139493085232036,-0.03915610873455052,0.012334316999088714
447070490_865303798760315_3351564072050547683_n.jpg,1.4999569335367622,0.5687135956587407,-0.18470228961958723,0.21040101597359664,0.23149036404112575,0.4212584681693383,-0.09459821306679694,0.01803010916691812,-0.09295829343106514,-0.15243550481958903
447015485_495385396179165_1855919828337591094_n.jpg,-0.3404517580076386,-0.42711003877562814,-0.5058171885231816,0.5088751525596232,-0.045876946631787756,0.025823542928083906,-0.09235812980496035,0.09926038216791112,-0.12268079117900581,0.09448026471978578
447009849_1160571705086809_5611837277335452255_n.jpg,-0.20415787510311914,-0.09850523225002095,0.4363708762388116,-0.4525531278903826,-0.1601315474978382,-0.02679476581243278,0.15400532981810947,0.09421180372155682,0.1235630894892774,-0.029991593877810137
447681148_2102991780067712_7988115362690564279_n.webp,-0.5041765729354873,-0.25886180396196934,-0.06893701955736212,-0.38917637777766995,0.23628888073399087,0.09181782751636046,-0.034661917158256436,0.1023365853251856,-0.1489746253413094,-0.012477923495652622
447869957_381842191535651_6001994165563468761_n.webp,-0.5252680935530134,-0.5749284885389353,-0.37961801616032753,-0.23699829893779326,0.05359466501517842,0.018192067723892907,0.0988670345217846,0.15471017623133945,-0.11288553204130965,0.06490633277941806
447620611_906999291257507_7684561421610554562_n.webp,-0.650905804331208,-0.3545853980940557,-0.4757258168206713,0.4849859353695731,-0.013612616851136433,0.03219324933827368,0.0951847495175192,-0.18722449165713084,0.10665682430981259,0.0888816077803067
403796019_1848145182306001_9082337091055293390_n.jpg,-0.31487334517430204,0.19980952887187625,-0.10719253934133721,-0.5712936510722909,-0.17932613731710562,0.061313116465292423,0.005389329888359558,-0.05756857737864661,-0.099785118528049,-0.1428532845684537
446346704_423457630547293_7321454315803388520_n.jpg,1.1847417782809386,-0.5247619101201003,0.03628300273929805,-0.7347824746830246,-0.1590177226950417,0.05463121262878919,-0.1465005906810681,-0.02560492912623777,0.19852303797758475,0.02878101947518765
446350540_1444320182957167_5279528732628825771_n.jpg,1.2649211232960047,-0.6759555089642125,0.48842285336293506,-0.012996702793206341,-0.06550631607229347,0.4132405229585416,-0.13432079249026846,-0.0016276733040663423,0.059957760729052394,0.0644426766956558
446794430_829153665803451_2657268154005064729_n.jpg,0.3440078694066361,0.11884971525725292,-0.17168891192445163,-0.4530962470702081,0.07017038102668723,0.13141470796148044,0.025371526469392752,-0.38454350755467126,0.07996825736115612,-0.07176235750296288
446350674_1487609608494671_2684105724929803000_n.jpg,1.0318726628890598,-0.7447648427288135,0.009454659381252868,0.15413132154287448,-0.023900847590612864,0.14434694436937995,-0.03999946273459737,-0.018573705489027013,0.01262055716262297,-0.06219602136912071
394442193_294002560228611_5318523585666152148_n.jpg,-0.17058583635186175,0.1533836060569803,-0.2973306522661697,-0.5738625726677125,-0.1428574659765554,0.014708609486419746,0.003152921774628069,-0.22278275156657593,-0.12314100935976043,-0.15251903907491063
398334119_307946245424354_4909216788552273539_n.jpg,-0.008999952752791513,-0.45020280998827517,-0.41765222265740964,0.09356917233396793,-0.09733294413633342,0.09317784101294117,0.021039564819435676,-0.13467946515151255,-0.05865142694084818,-0.059349184574139104
399680259_306795365589037_8206315657565005840_n.jpg,-0.350665212938152,0.5982901095422849,0.2440916295575383,0.19430506094372213,-0.011130110747569871,0.026430371227135627,-0.05113839431978723,0.04309185054579975,0.23634416074147177,-0.10347810997752586
432685929_426790093089379_2486182765620239702_n.jpg,-0.027696420078997922,-0.07665340928606022,-0.5233881150773224,-0.08972542503395221,0.42345755885017883,-0.019172367949534506,0.15219947505636192,0.009622168933409376,-0.022230493502092125,0.42384225034086653
447900750_1172466364187879_5270638700795299805_n.webp,-0.34699986614478856,0.11903287730188554,0.05097839802801909,-0.30235400605952045,0.5900826808516658,-0.051254068717902716,0.12380369181087111,-0.0005139294793080957,0.11478097065549589,-0.03853234204905913
447627836_1694839511047740_561587086086693652_n.webp,-0.2839853103965126,-0.1432608537102766,-0.08066155290885499,-0.21616952530498101,0.43234641073008817,-0.06004857306535886,-0.038494783046611226,-0.060373757678507986,-0.01385120726819228,-0.07252142018271181
447898914_918084653340553_6077321378725607738_n.webp,-0.3859225479510623,0.2947493569972721,-0.13478480273295607,-0.14012376612349917,0.5783179898684572,-0.028906543926114154,0.06782795258123722,-0.04777818313785499,-0.02126465557000552,0.0063183858270648855
447481901_1449095489048004_3185835145354143105_n.webp,-0.24990263310846253,0.06514840971555319,0.0345354465620142,-0.304663853757177,0.7116716854959165,-0.04854222471358579,0.17891894133334185,0.05927902737591695,-0.030658532715189233,0.03494967565784783
447775096_1784866105252472_5985079509971167484_n.jpg,-0.35612937442972986,0.029756716386913736,0.19439896082950303,0.48853806931171356,-0.1605897731956076,0.0706258803963686,0.04648743843246245,0.015741554443233826,-0.042288487815892964,0.010223788396817078
441194873_18436995793015183_5897724158877825507_n.jpg,1.5826631830259317,-0.24020566658369083,-0.09447793623332734,-0.7778171770130375,-0.13408574369670953,0.6722906532730597,-0.04191296541035509,0.027776364645620312,-0.025117615263692054,-0.05809212220041406
404944317_311281045195697_991860717527359458_n.jpg,-0.6115227411671632,-0.35677868776774174,-0.24772249546584788,0.30118962653341114,-0.1572465196990451,-0.026581013541692403,-0.1215053443664832,0.10401845211906965,0.22918965897975457,-0.11701886378719102
432111419_366251179609851_6636676184815290100_n.jpg,0.3458606987704317,-0.5938575545875666,-0.5399456072734348,-0.3541501468249533,0.07683759736023218,-0.24739880053860375,-0.07608783555508136,0.017311221676653995,-0.03250880791087612,-0.16686019752725176
447873282_376937321510396_2158826525475055022_n.jpg,0.2721802402538998,0.45970959420600027,-0.133694739316701,-0.1818340456700669,0.2991225613027848,0.2512019341197465,-0.2002723664940119,-0.15651137089382758,-0.04461044008846866,-0.1566464297254142
447648385_3740633379597871_2387161881341543300_n.jpg,1.2013822543103923,0.2566528443202102,0.41138592589103273,0.4456242785470007,0.593089123174064,0.16828122130895717,-0.07312928772957752,0.04549567079875187,-0.1467028177753537,0.01969666085476988
447771642_469182262371916_27126094143886285_n.jpg,1.3120428419431014,-0.7147913814068587,-0.7352123896259186,-0.043643135905803286,0.16092855105683485,0.7080773355816544,-0.006134016969451735,-0.04607192940219159,-0.04381193027043424,0.09859699067734722
447812239_758317859715850_2054126726142892835_n.heic,0.14723193111793997,0.493414211222313,0.5423129405399731,-0.27947189007743384,0.19963603822116166,-0.07135833337356134,0.09614634106366592,0.1379617084117568,-0.1855057573572112,-0.010773817600237089
447638205_1029074248937510_4548372548822238020_n.heic,0.19633622452894436,-0.4981030557406187,-0.33099699488199463,-0.17567740383227706,0.2348557136230262,-0.3385093047101556,0.0948619646779443,0.05636456938494688,-0.16925698003969716,-0.04032844752542104
447893405_360303650400176_4195447933044938207_n.heic,0.38136179581131924,-0.5769169237984689,-0.24425313312335542,-0.48655338149779603,0.3413626328081937,-0.28059137875791257,0.11362618231770699,0.19044394365000503,-0.1981147592963166,-0.04512850176676264
426029941_954444542872410_5672394454061382487_n.jpg,-0.42432221777251833,0.24747920754062588,0.36070986158464613,-0.3930277399747646,-0.18300027474909708,0.07922211667025686,0.09894148022719614,-0.010588164415619166,-0.0007759601322583257,-0.07263017143999075
447485344_865690548733277_7695352599787668777_n.jpg,-0.439449698125766,0.11737035684050166,0.2624754050070396,0.37990846500854275,-0.16602155787134815,0.0549942083787352,-0.09752619491186168,-0.14539553613604797,-0.10018726932316975,0.0029800711623289068
444789922_996354202004377_4848644349887793082_n.webp,-0.040625167559302774,-0.13296345004327206,0.7342039504247911,0.2511448590115778,-0.07833703337530877,0.01491473426154449,-0.11006134126507952,-0.09156310365744007,-0.02394404363567536,-0.09183565011142449
445270446_1132245131383381_4936527847145918938_n.webp,0.2033806585995429,0.37639716897861325,0.19818321637563494,0.8413424840799765,-0.07827978158152664,0.24381692502894636,0.018797257230719774,0.004746043747414763,-0.1017730895528063,-0.10173818908132926
445376057_6927818983984250_3068643180596726154_n.webp,0.2497052670235725,0.042176782426820915,0.7116007729601596,0.4640670421652177,-0.03731429474554471,-0.42153394192821253,-0.11478846644963844,-0.11436492621490288,0.026768017781487363,-0.07374532868291445
445316071_1470324563877882_5471217676368251983_n.webp,0.46299514861920205,0.05506390695166933,-0.6832312786465526,0.08281169404497928,0.02684339966985787,-0.2806302182359435,-0.15966896581930426,-0.14761970489201856,-0.12532350963800337,0.032158012959967584
445413771_1539780170216678_8794492078375600176_n.webp,-0.18126265888484777,-0.2436565660329919,-0.6843636704525355,-0.2789642290796116,-0.17662681100397248,-0.07760466762551774,-0.06761886051023072,-0.03710483909307593,-0.09106816360694685,-0.002919000791029469
445373258_1407051616681856_3424456837312786336_n.webp,-0.02982792617654176,0.38871473908930043,-0.661184311637838,0.10398827059122269,-0.07112918203809308,-0.05958197049086742,-0.14169539687918808,-0.08229542492396222,-0.14239260070578888,0.03403075759481585
444795616_823495133171574_5770462871367947795_n.webp,-0.027199641128108847,-0.09808646385127717,0.4587420302476025,-0.6314426837415835,0.022172031564900375,-0.03745597030167382,-0.12807776027519158,-0.0473177667881551,-0.14791630921606702,0.011976911179286362
403931669_2057230647943578_914468740374857147_n.jpg,-0.5611279070248597,-0.3220562771252426,0.7268550467897793,0.052519417552877624,0.14860889675454672,0.07047390396920131,-0.2042386831038903,-0.32469966805616357,0.09281948479581802,0.14815297412815415
447794395_989096279231943_288151867062317826_n.webp,0.01813689576962563,0.12195753118979412,-0.6392568147584943,-0.544101800397074,-0.03091570204091477,0.017435865586879873,0.024285133327194255,-0.16566279505701723,0.02767002554768271,0.08464302367278922
447045923_1500121357267396_3601910458850591128_n.jpg,0.13133187573204178,0.6240953349884911,-0.2930078993400032,-0.03416508576992904,-0.07218661773650283,-0.02379421900303425,0.001977222708488531,-0.10659635117813751,-0.057034094281881026,-0.030367392519315854
447067591_1018101803014462_9016683915104480161_n.jpg,-0.0038399681777465523,0.29856017575155264,0.8382253660630983,0.8956032607175817,-0.1474961547306425,0.04595724644684208,-0.018436141361776757,-0.016789342295994786,0.10963706811152037,0.053102609385992795
404928344_1662001357661066_7418611319279624115_n.jpg,-0.3332811312229847,0.3499251242441942,-0.24246544176385623,0.678333489486227,-0.18738818815097305,-0.03632084398881166,0.016042982047096796,0.0916729332924444,0.009750679486936873,-0.006000899673375128
447239349_505513421804695_2480625402277157779_n.jpg,-0.18364282645648938,0.26803719355335065,0.49615004902392146,0.6002489259031796,0.006272832005959258,-0.07372610776982393,-0.0731372920067065,0.060338053071301224,-0.20385676936178487,0.05705825957842468
447125688_1649816399165191_7739546021040891106_n.jpg,-0.20187842864176858,0.12851216766529125,0.5278211187704299,-0.18567661060558072,-0.1204377270932419,-0.03295113157944057,0.012611049242836736,-0.13881948495592789,-0.13092754704508333,0.03409128913186844
447157234_386647863755404_1619762448189233248_n.jpg,0.6431998840215462,-0.6083832985813141,0.6186361383031609,0.2235387257380886,0.043094987067393745,-0.2961265758422139,0.01713762384233571,-0.10426902708241732,-0.12346094005390844,0.060712737331637665
447141250_1577632189466717_2419781842114065311_n.jpg,-0.23008652801779847,-0.08840318526879051,0.5311093465612802,-0.22309204913126846,-0.08992365264604958,0.023724835488982438,0.1428079574633426,-0.01185895195609721,-0.09718100687252802,0.0562926023287826
