,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16
447941428_976463397160654_491292090528401212_n.webp,-0.07613544360210431,0.35098810621286086,0.05053121523214392,-0.5533579398314867,0.5247303939158701,-0.24085814945685455,-0.17725843570137245,0.31345027523076097,0.18427284591022663,0.002585543852473451,-0.22136163592530467,0.2434130937745961,0.09173352379406101,0.05699074600550886,-0.09090049254224247,-0.10183750976349458
447564639_380140298387938_2090457410980673534_n.heic,0.26998521255653746,-0.13962769495863722,-0.2976635224554437,0.6070819242176311,0.18581302357398927,0.13441871563691513,-0.721566438291106,0.6126883023275482,0.3665467292272227,0.11775707503392871,0.23533485106333238,-0.22040759506273092,-0.02837980217353778,-0.07647075129118444,0.0039182720196084524,0.014452386936506061
447641756_3853496498212756_5386972210917758444_n.jpg,0.07478846661858227,-0.040365112355371366,-0.26703558842275,0.777435122184133,-0.8937022427330912,-0.05088724655403791,0.007533032768919455,0.04055032337071641,0.013896974439837503,-0.036042198495660795,0.03980251599910548,0.03749097648467862,0.040577198309843014,-0.032245761033690624,-0.03353430027524867,-0.22971842269370635
447808075_821714826578761_836084476640943397_n.jpg,-0.21915353203507149,0.6203837094489126,-0.6642612713483211,-0.25012369116792466,0.055902647286937265,-0.10443523451545184,-0.05839557131290304,-0.378286832317909,-0.03628678995076905,-0.09553230452305712,0.06153501255668046,-0.15836382729591786,0.05823328206766656,0.061222644263314106,0.022540896849284956,-0.01947535737557113
447616760_981848390239718_3964887910136531798_n.jpg,-0.2813397247312962,0.4686236732018906,-0.6296310852214656,-0.41840840760961634,0.0810379109400815,-0.253289967428668,-0.08696022874912773,-0.2920026798738163,0.038042344687474056,-0.13237135725025423,0.04418712041887008,-0.19054741421886018,-0.022291880250454175,-0.010135301993514848,0.0632178956078486,0.008831999106515269
311893584_1563409424096147_2003364032849030959_n.jpg,0.6743980096843221,-0.7660705185626351,-0.09916483472782511,0.07872931724862707,0.12906731748226535,-0.0443092657379911,0.4453698052799306,0.6878995704163112,-0.3108588507040586,0.31764412816788506,-0.08840827318766804,-0.1478803642759744,0.14730581334282078,0.10345720180524956,-0.2811348984165751,0.07375591647252897
327352657_736151477806194_2574887101164982653_n.jpg,-0.6381391298584722,-0.24237585457560867,0.47723112789843875,-0.237930616048235,0.9996748793321235,-0.09883155356073763,-0.23138528348377221,0.0249410570588856,0.2303328416235505,0.01681555407403093,0.04857141558133843,0.3551730770702788,-0.08098640412840712,-0.028705095974186415,-0.1574579146233003,0.10288647210770298
327500542_921543655510046_8891165834510278074_n.jpg,-0.2694528371433609,-0.4416669202534653,0.6800825243250986,0.15261599949797144,0.4118674748720583,0.07048800012859857,-0.3219073601175391,-0.25650819428715654,0.10260999441929781,-0.13201219418191884,-0.03666722498584384,-0.18643696960916098,0.015007002747653448,-0.16260471736091076,0.10727258233032294,-0.2056289670218632
327091098_1145376236131497_2009321109082281511_n.jpg,-0.17994512810175875,0.3750208462994284,-0.44699989470602736,-0.018038279899828098,-0.2047115149883991,-0.225709013757142,-0.025393372720009157,-0.1911505765784938,0.0969808163108278,-0.09084386956908831,-0.03532595862597287,-0.17082944619062138,-0.07138592397534065,-0.058937386948424264,0.14356920636983794,-0.21751786703013773
327332854_1669553143480301_3329847726638354905_n.jpg,-0.4170302749081641,-0.844312326154381,0.276675242315744,0.48974995757732115,0.2508314022916144,-0.3146100691683071,-0.3837283857642795,-0.34087818764855815,0.047118977650702734,-0.004654222339525189,0.04644154580457168,-0.20691441492756085,0.024789278518508425,-0.08801866241382567,0.1253727150839109,-0.03429742920407668
327163031_845783213148092_4270564483738119607_n.jpg,-0.25522625193228465,-0.5467582972354508,0.6574420844465197,0.04810247398877084,0.24250715428509267,0.26747752492197263,-0.31395407431075606,-0.21117779260142394,0.030122487148327628,-0.10379665168393096,0.02368982735413097,-0.14126280481925219,0.0983715483994917,-0.18573089924128008,0.10574400712115191,-0.1190907285237206
447780915_476816704906973_2270942281034263572_n.jpg,-0.8691642591722605,-0.3816987212039225,-0.35128982858754,0.24284130768662684,0.2429783166957674,0.2632809358682946,0.13185860226329776,0.09450360721922435,-0.05048850110745973,0.14969342835614,-0.07033150886077513,-0.026292495416435937,-0.035659728865721,0.04088647238916294,0.14131814814558857,0.04168089504672111
447914943_809741330802902_94079568233570581_n.jpg,-0.6427882339506532,-0.4698303092399657,0.4591272722101521,-0.2604581686489645,-0.2791618753959543,0.5075118705563832,0.1892345715523371,-0.1158577532280817,-0.05977078785753306,-0.3013229750430854,-0.015601371599152928,-0.07162865782252098,0.12701041749635772,0.09440144738867035,-0.11001941260908499,-0.21633006410341712
405212796_732690724939077_3474785725554946972_n.jpg,-0.20774143389906308,-0.32758261283784584,0.20676248265092406,-0.42247943884930894,-0.6703500525704107,-0.29001323588795586,-0.012311509088889713,0.31091802277171593,0.07274509915849446,-0.1804015563748099,1.0270600394072883e-05,-0.042287395316367174,-0.037283674048369866,-0.010366262520324973,0.02984093857011544,-0.11316854175751705
336951026_9466556860036205_8218297257310226452_n.jpg,-0.03730891787692701,1.1623260903559334,0.32889276406484136,-0.5053614923923659,-0.34860957306333323,0.3490206993354186,0.3956682078362577,-0.4571839847087179,0.34859827228057805,0.403205103521731,0.24904263425871617,-0.18336480745084302,-0.03641974940117758,0.10926165614997557,-0.19253206940970732,0.13885176497824525
446346704_423457630547293_7321454315803388520_n.jpg,0.086216084645445,1.180447147508016,0.5334366344945256,-0.25047416758497776,0.6751208190813179,-0.1479663264767319,0.39343506572145964,0.34596163875238123,-0.07919179949789971,0.03557471496813785,-0.11514874385961232,0.22057861301175025,0.08511249751851649,0.10954807344635534,0.11793392492316393,-0.08790045974451051
333170563_163540439864560_1578178415085354618_n.jpg,0.058550850079359285,-0.08579856448237705,-0.3355542118618172,-0.03713046901967539,-0.7531764277891222,0.04219845897357839,0.10190211805771267,-0.060606943544366576,0.8228527508369063,0.3187406963229873,0.12109154009388964,-0.17676455391016885,-0.12015115461869295,-0.11149549443825157,0.1894631445433963,0.0139937231197243
334490076_108172248855231_2807118836952851289_n.jpg,-0.03716240342496979,1.153587962966828,0.3311153784552808,-0.5009215043142096,-0.3542462794965019,0.34765941762368935,0.394712530766485,-0.4554756462535763,0.3411147888237475,0.4049278023621218,0.24493010473356153,-0.1946333705486751,-0.037808607229897616,0.11142664476044672,-0.18765081938895437,0.14419446510763595
446346271_3354806974825200_6950499188592193631_n.webp,-0.09169421474454187,0.003572638422866591,-0.4001555054021771,-0.3427924111315928,-0.4417435546832699,0.13181852097236157,-0.1656140349465934,-0.24250643583692225,-0.45540862329245174,0.04061377763547513,0.10770464791253888,0.12941926475536097,0.02227102594463975,0.02428669212097206,-0.058579554722298234,0.1042570928032546
446689327_3822296344656996_2456481832169377975_n.jpg,-0.02836506197706684,0.44911319834178004,-0.1984626752792302,-0.5746601655655074,-0.2634886846841501,0.47640553057697577,-0.09704941902169326,-0.08144801783535531,-0.1832911392005018,-0.2580526836017528,-0.03738126565920792,0.053575632616049564,-0.18255690484436923,-0.05690996074526224,0.006761699933794682,-0.13024616905047748
350619016_783813216709554_4297056778407750472_n.jpg,0.7196466452594037,-0.35251195507062844,-0.07379079823624418,-0.11715139991417255,-0.1202803093544096,0.1462919756026585,0.2679122076374781,0.12020583466389058,-0.04789417661640465,-0.14919079988676928,0.20300601750571884,-0.037869853367625037,0.11873826210927271,-0.052054780996633014,-0.030173503210812747,0.03577549249183238
294005957_563323311947330_3927356399063440864_n.jpg,-0.1919688038126297,-0.1292830040845687,-0.3396605134211976,-0.297904664749445,-0.44372919371748687,-0.20864393889207278,-0.16122289509431037,-0.32509559849949976,-0.6139501806690385,0.12820608592023386,-0.044137304922001776,0.05620198305900881,-0.1856061677770235,0.019888153262654654,-0.08219888048977682,0.029714410224398163
447796333_1393266451381853_6193905666528450163_n.webp,1.0722671858536346,-0.267001957691212,-0.5506869698208281,0.3421931489335446,0.16461879063496285,0.1440863111080925,0.38989367809514625,-0.1730616476826179,-0.07407708198606566,-0.08587602892619935,-0.03936753285706119,0.09554199990789464,0.0951693209575996,-0.3095266426322695,0.012710895263001936,0.017074467626302613
249359149_268783775162985_3807088972386511379_n.jpg,-0.20135281471826497,0.15157472206060604,0.29388543107290976,-0.04684602576901414,-0.6659712820994518,-0.28380146516253035,0.10646842123135732,0.17021845879545336,-0.11893810523594087,0.014666448879372629,0.11064195130656938,0.03522350618673189,0.3568379745133106,-0.06979551426262702,0.23450961370926457,0.20723038407094832
249222419_136863248694291_6668152874292271232_n.jpg,-0.7920211328723809,-0.15838290937595478,0.37040020624691766,-0.1900082438462277,0.03730674382313712,0.48375654745274976,0.25255962159406625,-0.05726434002100111,-0.3103329839546728,0.018830839966192787,-0.030798253204039124,-0.044499511160317216,0.0755784383796484,0.13926443799685342,-0.07253664069062625,-0.12634209813378447
249437204_401017141518878_3744023706133532900_n.jpg,-0.37317320777134266,0.10739768018787695,-0.1989889720835066,0.13672579689438605,-0.2962019873969035,-0.36951632743675283,0.030514553664188097,0.22919891802366726,-0.4041354128571748,0.31464318200292385,0.058495332577143205,0.021185246320254415,0.19035009525912988,0.10171580522204975,0.06637501776440925,0.12552316237192107
248987169_233025435487787_1661662961605001820_n.jpg,-0.8156860523121455,-0.26749120289407685,0.3206424834433685,0.10405290274176657,-0.04600578809757079,0.26495696080827874,0.27391531782101997,-0.04648817943437215,-0.2969462093480931,0.08153504028331808,0.060390409289130115,-0.05780812622122107,0.1679272247820092,0.10799022033169763,-0.05807225679245683,-0.1843295220682555
426195615_18008455910259173_7812732571048102951_n.jpg,0.3428272069276543,-0.3817535803003097,0.3019260691038424,-0.01985535869431012,-0.42672205390097745,-0.0377246658557137,-0.41035934911231636,0.030264242393310284,-0.3023536981777901,0.1380751511714758,-0.21823964243288713,0.0477582786346368,-0.048996940971863995,-0.0814120316042618,-0.05062188912940797,-0.03154560887643381
218884955_130728542540809_5127577248397984682_n.jpg,0.005713318476006089,-0.27203715139491824,-0.6517553645759883,0.40288916873538355,-0.6875676974767139,-0.0378645799030585,-0.16951583456887157,-0.06463321071497609,-0.04991618432297374,-0.0670807266169728,0.15385705032135816,0.13548800077018058,0.08445896598411978,0.006845169911585129,-0.15692079168478323,-0.06300365615782018
201827049_782407575970362_2165523522959318176_n.jpg,1.0211547632049716,-0.15414527278278353,0.10395933547032997,-0.40578840400926836,-0.2633766767125943,0.6830212909475432,0.45359252688995866,-0.11729113695056236,0.20624540218694123,0.31453530962893167,0.026739927191794223,0.028264983027237775,-0.010657474072064127,-0.27238999674283404,0.05334023278466972,0.15361135021130165
225806990_556342142446365_2331242358079018867_n.jpg,-0.24801281895069113,0.11413721316888324,-0.4855933233475859,-0.2367817355786703,-0.1928449756998195,-0.31303680111548404,-0.0728442285847852,0.04385004805025678,0.3530824522517667,-0.24015367534563717,0.21382846518391907,-0.008029464064274405,0.23070912783836398,0.010218161690557418,0.027214318866747744,0.0025247681725643245
342222195_614476747242902_6870393440340467140_n.jpg,-0.5545862145642363,0.5796552044992653,0.09771131057272898,-0.13088032864154495,0.06020043404673887,-0.3511932857728798,0.20388378199361704,0.7113852248567346,-0.11918150040896343,0.28382971552184566,0.21071029549573558,-0.13450822662281253,0.12104116344246311,-0.1506990692518657,-0.07810046907077958,0.059263778759764615
446952414_1748922408969831_356302060383279740_n.jpg,0.5333219589273013,0.6545682342649497,0.5455047782102396,1.4068748769731854,-0.24410617104793372,-0.0021881674183350888,-0.38097515019165545,0.04032410923581471,0.32434939522790895,-0.28975322076836,0.21657237490622955,0.38658971271309667,0.021761464844996813,0.04863373583304948,-0.2666235064446652,0.021404804409036818
447376596_421766823979247_6334646531563743595_n.webp,-0.48493857953648983,0.25685957022791617,-0.7263551868889413,-0.3813382394087638,0.25743009663060995,-0.49692279607570533,-0.10975151326187806,0.069138218302818,0.044651653748802554,-0.016854005345939716,0.002783134580368165,-0.0638031628816111,-0.07346221110311671,0.019851105972556207,0.09266540448469401,0.07217067763206118
446597583_827098988873417_1186846149637916184_n.webp,0.8243539833718492,0.012617074875865993,-0.2722211265100022,-0.11602953643391596,0.16852537338177628,0.5487774977805544,-0.2220988470281596,-0.15152812489257167,-0.04590915453278405,-0.15445311821909974,0.14326086701688645,0.3232073924097601,-0.14181536639628617,0.2511577694020496,-0.11709214883230319,-0.06941018278395197
446199859_1455604615349150_1913890444517857894_n.jpg,0.8299261387910002,-0.7095710534003847,-0.09182813546216752,0.1614418629599799,0.14128388242524745,-0.45773491177170583,0.19918707661253185,-0.016590307232273564,-0.28246437775256705,-0.0834211563030324,0.19616354341057815,-0.04237397468020098,-0.15002149725660266,0.06634077430647495,0.10473815226348274,0.04172828496890611
445595871_806982774740283_7123197507202673803_n.jpg,-0.4389153651827072,0.45409218270838875,-0.05835966872786411,-0.8381942778014123,0.11156720470217028,-0.46826607020323485,0.02022923797655986,-0.04247632316372667,0.08647636375337367,-0.34050862917548946,-0.01738497439939203,-0.08134232037861566,-0.09315292005253377,0.12427445391355725,-0.08008493538832664,0.034900412881030324
447772127_866000108901843_7018413267198151352_n.jpg,0.45260324063630686,-0.003851772430642229,0.5039840397295929,-0.7076727793602201,0.18418338250379537,0.3128584232830511,-0.6565523520207686,0.04163431488583827,-0.04633319083775289,-0.07849649152814797,-0.033797742551312404,-0.21876283984002798,-0.024725894122529297,-0.01651391032924212,-0.19773167345590079,0.051783009382566095
310328449_771790220599501_1205843040185019487_n.jpg,-0.1379656163973319,1.1434946939033004,-0.42005184405731666,0.34726826517453496,-0.019130299960434943,-0.06450170156592748,0.1093621354240574,-0.41202240298051124,0.02334100610796702,-0.13993983548150296,0.0805173124942065,0.007574879571274459,-0.04386341773606278,-0.0020728557909684107,-0.09072552865505389,0.14002768514702393
447148973_1455229785109685_522963281785228783_n.jpg,0.3816544028338707,-0.0959338581183107,0.8618532432735182,-0.20214739666363607,-0.01080649959321547,-0.15759280588990232,-0.6371816171186201,0.05664408398531156,-0.24654926420039078,0.09771016804036149,0.08769148153178541,-0.05291975523038489,0.09981207728673548,-0.07350144523786831,-0.00021169824965474655,0.06870871632188458
447387654_984775866394806_5522833212918593330_n.jpg,-0.3998927972295696,0.4110400561623712,1.2494216267655978,0.4342825533580227,0.764654926083,-0.3877649210360174,-0.1379926971596075,-0.42302241156923287,0.10390570415625795,-0.07893893641782133,0.06107904632095789,-0.037566197376454294,0.03582219799335975,-0.24657394966709642,0.25852141674204465,0.05193408402573569
445413429_18433879987030271_6597005647189435270_n.jpg,0.9669815511188722,-0.2214236692116024,-1.0397467028426541,0.12399690049462343,0.4958305633470776,0.19695836269313788,0.20484737666975442,-0.29232752039479637,0.153178433294895,-0.1883006661909267,0.038295063314309055,0.11309364020564669,0.23400985402986418,-0.12684155727156174,-0.06736560256504708,0.15376943816131822
445395830_18433880113030271_6941370062784554848_n.jpg,0.7872954469551365,-0.7891586645280404,-0.4557603610669278,0.5893915709627725,0.16826350467806236,-0.9203794271209355,0.5602846119160433,0.009883645598210141,0.14876533248966092,-0.11957751047872046,-0.20108135758231446,-0.122637900794117,0.1504389028438767,-0.01712834380826299,-0.05177061815255734,0.03332206013982935
447644726_3640769342848801_6468760292615348686_n.webp,0.48715844337857683,-0.3419529371833445,-0.42040455842016783,0.26265477271503407,-0.18898167975051014,0.04146159497370354,-0.40518259867759304,-0.1053823854368924,0.040289478591896646,0.07986301650823796,-0.41772022420976646,0.03473159401570882,0.23234410700349267,0.04604199388737722,-0.05534851517755311,-0.056861429981913875
447148973_1455229785109685_522963281785228783_n.jpg,0.38134130335055166,-0.09196075117367537,0.863712067838922,-0.20061350771242806,-0.010762008310686402,-0.15777520413517834,-0.635611909942477,0.05554427116521227,-0.24705470641595076,0.09855257298724768,0.08740040298242827,-0.05482270201583069,0.09911649207467267,-0.07443204810294787,-0.0019138504004776549,0.07037844330391792
296795901_194014172974247_2779126666910597790_n.jpg,-0.1450932506028521,-0.2995093870887633,-0.29041204716019214,-0.19795805675627234,-0.554637588589539,-0.10694565000567446,-0.14955075602496098,0.13534424565100867,-0.1589372335178312,-0.06024384436845424,-0.053427049549729114,0.020282464668144252,-0.12010131814570585,-0.06848324128538592,0.04763384212723236,-0.011200089963733173
447380178_1128060171786069_199697346621973216_n.heic,0.10097159699513905,0.1153300914313882,-0.827764128000223,0.10529476820713245,0.45421982459360155,-0.0011266976479084915,-0.5586672594743222,-0.023396747560015158,-0.02923902231795037,0.2599851779232904,0.05783301576792096,-0.03153908753273426,0.10235705256689957,-0.007255280263116944,0.040927560029208034,0.024005803091174463
97562574_179931450132450_8575418789860900454_n.jpg,-0.27889966265794436,-0.8605292613435616,0.7605801001435795,-0.011226496712719865,0.06457745204186621,0.13233106788203397,-0.27474826000193603,-0.21203588742730833,0.11883846704152709,0.08520113027156394,0.22557026189507537,0.04129263835877676,0.23749238709610596,0.00032815455938740065,-0.06699521476889923,0.1702634686121841
94174454_821411571687987_7835404119420769405_n.jpg,-0.16419061559137976,-0.22190019290134874,-0.200008979570112,-0.09747013563566277,-0.6304839409232469,-0.3174378197344598,-0.11951124353329529,-0.15599132257653506,-0.4878669309192105,0.14084944532349747,0.008183423678746889,0.22232613040182386,-0.11504391836242363,-0.14286160791622707,0.10161628473147456,0.06765931311476087
399156139_1011733476727429_989491150290861999_n.webp,0.01907243637469071,0.2705926401748993,-0.6052278290650926,-0.460007581809041,-0.2601322253479333,0.6090630459409152,-0.19151453222986078,-0.0851784183802753,-0.16635988338440097,-0.12730336497064018,0.08028139916940558,-0.05171984078630832,0.017060493400689297,-0.026116443572358698,-0.07207548834180985,-0.0447052395850576
444928914_964868125331339_3030073771952402842_n.jpg,1.0820009572819678,-0.058464969014780946,-0.2505124206267527,-0.21838422878322317,0.200765242416033,0.7355485035067197,0.1791879368345055,-0.04635502691822195,-0.1604093592786733,-0.24037696754439916,-0.06264714622809166,-0.04111997285796098,0.05873866432826127,-0.17142066776161047,-0.05479546370358993,0.06397741092536768
445528037_867062175463031_6552375087521842817_n.jpg,0.054538825344890275,0.9460189527248429,0.7664943438284757,0.48740293550622454,-0.7870085332984791,0.31401460341451887,0.299022121026436,0.21774966703735116,-0.18757800256521828,-0.295133243847862,-0.214895462407133,0.06964743541497322,-0.03797949410755602,0.024643825987752173,0.18308124931959266,0.001143424162996066
447864755_907961014500742_903195317576229939_n.jpg,-0.2627829862853371,0.4118945295175003,-0.409080459489642,-0.3557074531372275,-0.05663597115501081,-0.19352982602528268,-0.08076592604974557,-0.16732523261604254,-0.06765368813486672,-0.18114223869924267,0.1349823773719245,0.04708309909767022,0.12087528930199366,-0.05844677521673729,0.07081120712504028,0.13118533481083683
445979209_420802084205529_925320089660547174_n.jpg,-0.211976846686615,-0.2491445746330813,-0.803275500016309,0.11282206258780177,-0.34054261362540994,-0.44298957536992994,-0.1713024514934704,-0.1353752862985069,0.16007558471452896,-0.09327251785362188,0.05983943213928857,0.07096627134113458,0.0793429567492322,0.16688639507116163,0.01635037619489862,0.11809897683074655
446260688_342557458854817_6436379215794510520_n.heic,-0.3591335657591386,0.05392706075638285,0.050671891658239175,-0.17349164519107418,-0.3371180600563402,-0.29674675960603186,0.028734136508694677,0.3745374548566042,-0.43976281928089483,0.3146007959494799,-0.024411878432360142,0.2530228109097781,-0.223113631298298,-0.24167688164941675,0.12068505551133221,-0.0047651017025340595
445686918_18279819073205264_8102210966710912910_n.jpg,-0.8288417651650565,0.03415004253421899,0.2898971753127384,0.6435491448072653,0.004686399869761087,0.01214843091525212,0.42101489792409036,0.016660640830436658,-0.023248185487848304,0.03814400962346729,-0.04332546350342935,-0.17960264673256077,-0.2533501080797908,0.0773515854991793,-0.34526846060822913,0.23246006120122462
441133501_1485894695329638_5506705186004604327_n.jpg,-0.30565306835583,-0.29221773041158033,0.20737092480505304,0.17776345999705317,-0.5062143891320084,1.2565202103077329,0.15614725998802792,-0.10620984448860206,0.08964484647800809,-0.3695640489781302,-0.22499472010547408,-0.08979585751176394,0.03827397504253436,0.20152124089697093,0.18521279811413852,0.21158742121985596
445833603_3756031448000378_1056695390824683466_n.webp,-0.774969790433646,-0.21960983084040842,-0.036951774081480857,0.2548945967028343,0.0871884916693839,0.5457108964792058,0.21052475770422754,0.1278086707217689,-0.15734462271850314,0.11120916006893401,-0.11466971217685967,0.0038877241624049644,-0.10796743493914046,0.12885161598786932,0.057318719237419866,0.1749639605971111
446110382_1853529841788734_2931515889411387559_n.webp,-0.31690480770598844,0.642634260233896,0.8630383214963637,0.7141414607805809,0.788268375829735,0.5037412710549019,-0.11780647976197138,-0.09455581709942437,-0.07410890611987125,0.08105485397081102,0.003910834162620046,0.030566843102743872,-0.0060585777152186385,0.13270591636724852,0.13765697114374348,0.1575075713269834
446100699_751121120247862_6349599521119118959_n.jpg,0.6675033936612689,-0.2629180765995942,-0.306418076599648,-0.3729558905303419,0.5366481326965923,0.22112660044434077,0.24461992239156227,0.3313511155845523,-0.3021284616950088,0.1414018012692644,0.11683975948985345,0.02056961483624908,0.09146543874891834,-0.07709475485214978,-0.026172500829184483,0.15302182700983327
446130209_419995194179137_3224119649156324942_n.webp,0.6436945771417815,-0.04313639985679953,0.5649953200159507,-0.09512785764389761,0.14113855165832137,-0.09430342540765091,-0.08231018300219983,0.13007470083715028,-0.014567302828385694,-0.1834877010741144,0.20401013639020824,0.005962903823711098,-0.19884163736522645,0.506149052983954,0.3057700139637658,0.07312618721049685
447774352_1135129664207018_3489541522917200755_n.webp,-1.037747435890882,-0.6183826037898982,-0.09340837933784318,0.1428668968361631,0.24402341991287566,-0.5210348191323787,0.14717102923224543,-0.08961288157363166,0.3055329239521983,-0.23887390246801712,0.10798176282034481,0.5164490578127884,-0.044089663125542224,-0.09914538405552581,-0.1840604379351169,0.12511477591616244
447774561_2088800018166199_8405743328134364194_n.webp,-0.8423983340055067,-0.6678687762706946,0.5667222580398529,-0.2318652905373214,-0.1762973378791098,-0.09031131771307231,0.19902541971504925,-0.01401748181334313,0.2265609103770234,-0.47227215568260966,0.025239592487317174,0.4215420188169244,-0.1084262482762064,-0.10972760777169717,-0.24553620739631815,0.08535558406246127
382217890_3546577298888265_61062789846583609_n.webp,-0.7529555269317894,0.3445541699693232,-1.175508510163769,0.5136241180137262,0.7920430037931578,0.9247020013920326,0.05873550178647417,-0.08560057436466784,0.02174067999787487,0.3021567809233786,0.13395214953591725,-0.0015701388406643244,0.0191321106029007,-0.21398732784633384,0.23054578530167918,-0.19346907274367175
446597583_827098988873417_1186846149637916184_n.webp,0.8243742487594367,0.012272837924228864,-0.272366245988087,-0.11617610743647713,0.1684935197224552,0.5488180005815481,-0.22223003731816202,-0.15154837478383512,-0.04580324473098268,-0.15447230122679392,0.1432401309797,0.32329537603619984,-0.14183942269627078,0.2512942896520225,-0.1170469836034326,-0.06952319472294127
354771938_1360463844906653_667071500330662520_n.jpg,-0.1840038161654087,0.10729449633099204,-0.694442003983215,-0.34325070177565503,-0.11902769564785914,0.02671119676719193,-0.16974311926694935,-0.030828475355542482,0.08742385012314931,-0.2398213489931907,-0.02884468259001718,-0.1107486495898405,-0.062209795183394256,0.13334959747027506,-0.03547451884451064,0.13450890948048144
441480113_827165472219570_6543694168431756604_n.jpg,0.32937932833633055,1.1433340319074812,0.46719563850470863,0.2944475210721507,0.44448600598707433,-0.022651894135697122,-0.34702864327256144,-0.34927875843257783,-0.16025228052253318,-0.013892143675824349,0.057329833830941125,-0.1565090579183964,0.26278622048000455,0.053719532367700565,-0.0004785458514687979,-0.12324557561278557
447151665_1150833219300405_9195385842708083863_n.jpg,0.10857832461726662,0.9033242554308039,0.655512972596701,-0.25566314425450204,0.7286881251796415,-0.5495913117007355,-0.435360032688703,-0.19036684145181124,0.12129549740710426,-0.1400631477929883,0.00949340439796046,-0.42648706802897396,-0.12463915881452028,-0.022375810278418333,-0.1830271410289213,0.2605952535386972
